OBJECTID,SSL,BLDG_NUM,CMPLX_NUM,AYB,YR_RMDL,EYB,ROOMS,BEDRM,BATHRM,HF_BATHRM,HEAT,HEAT_D,AC,FIREPLACES,SALEDATE,PRICE,QUALIFIED,SALE_NUM,LIVING_GBA,USECODE,LANDAREA,GIS_LAST_MOD_DTTM
4815,1187    2083,1,2382,1900,1979,1900,7,2,1,1,8,Ht Pump,Y,1,1900-01-01T00:00:00.000Z,,U,1,886,16,546,2018-07-22T18:01:38.000Z
4816,1187    2084,1,2382,1900,1979,1900,7,2,1,1,8,Ht Pump,Y,1,2017-05-08T00:00:00.000Z,770000,U,7,886,16,546,2018-07-22T18:01:38.000Z
4817,1187    2085,1,2382,1900,1979,1900,7,2,1,0,8,Ht Pump,Y,1,2012-08-27T00:00:00.000Z,540000,U,1,886,16,546,2018-07-22T18:01:38.000Z
4818,1187    2086,1,2382,1900,1979,1900,7,2,1,1,8,Ht Pump,Y,1,1993-05-10T00:00:00.000Z,139000,Q,1,886,16,546,2018-07-22T18:01:38.000Z
4819,1187    2087,1,2382,1900,1979,1900,7,1,1,1,8,Ht Pump,Y,1,2014-08-28T00:00:00.000Z,620000,U,3,887,16,546,2018-07-22T18:01:38.000Z
4820,1187    2088,1,2382,1900,1979,1900,7,2,1,0,8,Ht Pump,Y,1,2003-11-20T00:00:00.000Z,369000,U,1,950,16,546,2018-07-22T18:01:38.000Z
4821,1187    2089,1,2382,1900,1979,1900,7,2,1,0,8,Ht Pump,Y,1,2017-10-10T00:00:00.000Z,639000,U,4,886,16,546,2018-07-22T18:01:38.000Z
4822,1187    2090,1,2382,1900,1979,1900,7,2,1,1,8,Ht Pump,Y,1,1998-08-10T00:00:00.000Z,132000,U,1,886,16,546,2018-07-22T18:01:38.000Z
4823,1187    2091,1,2382,1900,1979,1900,7,2,1,0,8,Ht Pump,Y,1,2014-05-16T00:00:00.000Z,605000,U,4,950,16,546,2018-07-22T18:01:38.000Z
4824,1187    2092,1,2382,1900,1979,1900,7,2,1,1,8,Ht Pump,Y,1,1900-01-01T00:00:00.000Z,,U,1,886,16,546,2018-07-22T18:01:38.000Z
4825,1187    2093,1,2382,1900,1979,1900,7,2,2,0,8,Ht Pump,Y,1,2012-06-20T00:00:00.000Z,570000,U,1,950,16,546,2018-07-22T18:01:38.000Z
4826,1187    2094,1,2382,1900,1979,1900,7,2,1,1,8,Ht Pump,Y,1,2005-01-18T00:00:00.000Z,480000,U,1,886,16,546,2018-07-22T18:01:38.000Z
4827,1187    2095,1,2382,1900,1979,1900,7,2,1,1,8,Ht Pump,Y,1,2001-03-14T00:00:00.000Z,127890,Q,1,886,16,546,2018-07-22T18:01:38.000Z
4828,1187    2096,1,2382,1900,1979,1900,4,2,1,0,8,Ht Pump,Y,1,1997-04-04T00:00:00.000Z,0,U,1,886,16,546,2018-07-22T18:01:38.000Z
4829,1187    2097,1,2382,1900,1979,1900,7,2,1,1,8,Ht Pump,Y,1,1998-07-27T00:00:00.000Z,0,U,1,886,16,546,2018-07-22T18:01:38.000Z
4830,1187    2098,1,2382,1900,1979,1900,7,2,1,0,8,Ht Pump,Y,1,2007-07-27T00:00:00.000Z,0,U,1,950,16,546,2018-07-22T18:01:38.000Z
4831,1187    2099,1,2382,1900,1979,1900,7,2,1,1,8,Ht Pump,Y,1,2013-06-04T00:00:00.000Z,0,U,1,886,16,546,2018-07-22T18:01:38.000Z
4832,1187    2100,1,2382,1900,1979,1900,7,2,1,0,8,Ht Pump,Y,1,2017-07-25T00:00:00.000Z,599000,U,2,886,16,546,2018-07-22T18:01:38.000Z
4833,1187    2101,1,2382,1900,1979,1900,7,2,1,1,8,Ht Pump,Y,1,1998-07-31T00:00:00.000Z,0,U,1,950,16,546,2018-07-22T18:01:38.000Z
4834,1187    2330,1,2382,1978,1980,1978,3,2,1,0,7,Warm Cool,Y,0,2013-12-11T00:00:00.000Z,499000,U,1,838,17,175,2018-07-22T18:01:38.000Z
4835,1187    2331,1,2382,1978,1980,1978,2,0,1,0,7,Warm Cool,Y,0,2010-10-08T00:00:00.000Z,0,U,1,814,17,170,2018-07-22T18:01:38.000Z
4836,1187    2332,1,2382,1978,1980,1978,3,1,1,0,7,Warm Cool,Y,0,2000-01-04T00:00:00.000Z,0,U,1,682,17,143,2018-07-22T18:01:38.000Z
4837,1187    2333,1,2382,1978,1980,1978,3,1,1,0,7,Warm Cool,Y,0,2002-08-19T00:00:00.000Z,310000,U,1,916,17,192,2018-07-22T18:01:38.000Z
4838,1187    2334,1,2382,1978,1980,1978,3,1,1,0,7,Warm Cool,Y,0,1995-08-24T00:00:00.000Z,95000,U,1,752,17,157,2018-07-22T18:01:38.000Z
4839,1187    2335,1,2382,1978,1980,1978,2,1,1,0,7,Warm Cool,Y,0,2011-12-06T00:00:00.000Z,455000,U,1,859,17,180,2018-07-22T18:01:38.000Z
4840,1187    2336,1,2382,1978,1980,1978,3,1,1,0,7,Warm Cool,Y,0,2014-01-06T00:00:00.000Z,0,U,1,659,17,138,2018-07-22T18:01:38.000Z
4841,1187    2337,1,2382,1978,1980,1978,3,1,1,0,7,Warm Cool,Y,0,2011-07-13T00:00:00.000Z,0,U,1,916,17,145,2018-07-22T18:01:38.000Z
4842,1187    2338,1,2382,1978,1980,1978,3,1,1,0,7,Warm Cool,Y,0,1994-10-03T00:00:00.000Z,92900,U,1,693,17,192,2018-07-22T18:01:38.000Z
4843,1187    2339,1,2382,1978,1980,1978,3,1,1,0,7,Warm Cool,Y,0,2011-07-12T00:00:00.000Z,419000,U,1,823,17,172,2018-07-22T18:01:38.000Z
4844,1187    2340,1,2382,1978,1980,1978,3,1,1,1,7,Warm Cool,Y,0,2016-02-02T00:00:00.000Z,475000,U,3,908,17,190,2018-07-22T18:01:38.000Z
4845,1187    2341,1,2382,1978,1980,1978,4,2,2,0,7,Warm Cool,Y,0,2011-03-11T00:00:00.000Z,530000,U,1,1153,17,241,2018-07-22T18:01:38.000Z
4846,0963    2012,1,2348,1928,1982,1928,4,1,1,0,8,Ht Pump,Y,1,2015-12-02T00:00:00.000Z,360000,Q,6,570,16,287,2018-07-22T18:01:38.000Z
4847,0963    2013,1,2348,1928,1982,1928,4,1,1,0,8,Ht Pump,Y,1,2009-06-26T00:00:00.000Z,0,U,1,672,16,311,2018-07-22T18:01:38.000Z
4848,0963    2014,1,2348,1928,1982,1928,4,1,1,0,8,Ht Pump,Y,1,2007-03-01T00:00:00.000Z,320000,Q,1,668,16,310,2018-07-22T18:01:38.000Z
4849,0963    2015,1,2348,1928,1982,1928,4,1,1,0,8,Ht Pump,Y,1,1900-01-01T00:00:00.000Z,,U,1,570,16,287,2018-07-22T18:01:38.000Z
4850,0963    2016,1,2348,1928,1982,1928,4,1,1,0,8,Ht Pump,Y,1,2003-10-24T00:00:00.000Z,255700,Q,1,570,16,287,2018-07-22T18:01:38.000Z
4851,0963    2017,1,2348,1928,1982,1928,4,1,1,0,8,Ht Pump,Y,1,2010-06-04T00:00:00.000Z,299000,Q,1,672,16,311,2018-07-22T18:01:38.000Z
4852,0963    2018,1,2348,1928,1982,1928,4,1,1,0,8,Ht Pump,Y,1,2017-04-04T00:00:00.000Z,395000,Q,2,656,16,310,2018-07-22T18:01:38.000Z
4853,0963    2019,1,2348,1928,1982,1928,4,1,1,0,8,Ht Pump,Y,1,2015-07-08T00:00:00.000Z,350000,Q,3,570,16,287,2018-07-22T18:01:38.000Z
4854,0963    2020,1,2348,1928,1982,1928,3,1,1,0,8,Ht Pump,Y,1,2005-11-04T00:00:00.000Z,340000,Q,1,570,16,287,2018-07-22T18:01:38.000Z
4855,0965    2001,1,2349,1908,1980,1908,5,2,1,1,8,Ht Pump,Y,1,1997-08-26T00:00:00.000Z,0,U,1,1095,16,264,2018-07-22T18:01:38.000Z
4856,0965    2002,1,2349,1908,1980,1908,5,2,1,1,8,Ht Pump,Y,1,2014-05-23T00:00:00.000Z,549750,Q,5,1076,16,260,2018-07-22T18:01:38.000Z
4857,0965    2003,1,2349,1908,1980,1908,5,2,1,1,8,Ht Pump,Y,1,2006-05-08T00:00:00.000Z,496000,Q,1,1076,16,260,2018-07-22T18:01:38.000Z
4858,0965    2004,1,2349,1908,1980,1908,3,1,1,0,8,Ht Pump,Y,1,2003-05-08T00:00:00.000Z,285000,Q,1,866,16,208,2018-07-22T18:01:38.000Z
4859,0965    2005,1,2349,1908,1980,1908,4,1,1,0,8,Ht Pump,Y,1,2010-03-26T00:00:00.000Z,341000,Q,1,764,16,184,2018-07-22T18:01:38.000Z
4860,0965    2006,1,2349,1908,1980,1908,4,1,1,0,8,Ht Pump,Y,1,2012-10-01T00:00:00.000Z,0,U,5,862,16,208,2018-07-22T18:01:38.000Z
4861,0965    2007,1,2349,1908,1980,1908,4,1,1,0,8,Ht Pump,Y,1,2016-02-11T00:00:00.000Z,441500,Q,3,762,16,184,2018-07-22T18:01:38.000Z
4862,0965    2008,1,2349,1908,1980,1908,4,1,1,0,8,Ht Pump,Y,1,2017-06-22T00:00:00.000Z,525000,Q,3,862,16,208,2018-07-22T18:01:38.000Z
4863,0965    2009,1,2349,1908,1980,1908,4,1,1,0,8,Ht Pump,Y,1,2000-10-24T00:00:00.000Z,160000,Q,1,758,16,184,2018-07-22T18:01:38.000Z
4864,0966    2001,1,2350,1901,1976,1901,6,2,2,0,1,Forced Air,Y,1,2011-08-12T00:00:00.000Z,678000,Q,1,1288,16,260,2018-07-22T18:01:38.000Z
4865,0966    2002,1,2350,1901,1976,1901,6,2,2,0,1,Forced Air,Y,1,2011-07-27T00:00:00.000Z,720000,Q,1,1330,16,274,2018-07-22T18:01:38.000Z
4866,0966    2003,1,2350,1901,1976,1901,8,3,2,1,1,Forced Air,Y,1,2009-02-17T00:00:00.000Z,0,U,1,1483,16,283,2018-07-22T18:01:38.000Z
4867,0966    2004,1,2350,1901,1976,1901,6,3,2,0,1,Forced Air,Y,1,2008-09-17T00:00:00.000Z,0,U,1,1163,16,256,2018-07-22T18:01:38.000Z
4868,0966    2005,1,2350,1901,1976,1901,6,2,2,0,1,Forced Air,Y,1,1999-08-16T00:00:00.000Z,0,U,1,1127,16,256,2018-07-22T18:01:38.000Z
4869,0966    2006,1,2350,1901,1976,1901,5,3,2,0,1,Forced Air,Y,1,2003-09-29T00:00:00.000Z,450000,Q,1,1163,16,256,2018-07-22T18:01:38.000Z
4870,0966    2007,1,2350,1901,1976,1901,6,3,2,0,1,Forced Air,Y,1,2000-02-07T00:00:00.000Z,259000,Q,1,1127,16,256,2018-07-22T18:01:38.000Z
