id,height,centroid_lon,centroid_lat
9c0dcd4c-183a-4ff9-8532-5b4be5f217ea,5.180361270904541,-77.11221533855115,38.792385005658744
0d9a2941-9fb0-474f-b102-17b740420c38,4.907444000244141,-77.11213700763854,38.79214989811629
e237b9e7-b003-4ad9-a5bd-04d7b5c148ed,5.027526378631592,-77.11123800000001,38.792241000000004
fbdb8e8f-183d-45c8-be9d-d5a3f2869ec6,4.569905757904053,-77.1115617,38.792256800000004
7253aeb5-06e8-4029-a0cf-0791ae5e56e7,4.172016620635986,-77.1108015,38.792702
a64c6517-a70e-4ea5-9715-0c0e0a5f7d4d,4.62834358215332,-77.11031035044645,38.7923022802374
8e49f542-2c20-4512-9c46-f2f4911a52e0,3.906967878341675,-77.110615,38.79225
91ee966a-3192-4ce0-9cfc-ae2118aec365,4.258090496063232,-77.11059999999999,38.7920185
20e6cbdd-faee-45d7-8654-cdbb8c0d0612,4.216750621795654,-77.1104735,38.791821
9bbbf7b7-e449-4898-8d20-6b35813cb6f1,5.577295303344727,-77.11117999999999,38.792015000000006
1d4c3fdd-3573-4e97-81ee-c810fb30a7e6,6.7212958335876465,-77.11153213848473,38.79196988085547
ba2ec1e7-4ca7-440d-a26f-c7af9b29deb9,4.44044303894043,-77.111483,38.791714999999996
8bb65d2d-0571-43b7-ad7a-00320777db98,7.596785068511963,-77.11107352667314,38.79170568929841
d2f359c6-cbe4-48e4-86bb-4d30f977579c,3.366499900817871,-77.11143665901714,38.7914790813708
16e992a7-1a90-4a75-82e0-5503ed369c65,4.778511047363281,-77.1110115,38.791433000000005
76a345f5-c887-42ab-8c88-188cb3b28690,6.949782848358154,-77.11031100000001,38.79159549999999
31e44345-4c32-4a02-a18a-785984acc3b8,5.472042083740234,-77.110423,38.79135200000001
46f0702f-335e-436b-a5c2-5096f8b1b76c,4.3753581047058105,-77.10992713362764,38.79154360780605
5ce7c79d-0a84-4cb4-a6fc-6f3fe56b5433,6.937719345092773,-77.1096115,38.791436499999996
6debe69b-d678-438f-9143-ebde2030ac07,5.826000213623047,-77.10926937964376,38.79151182544529
a22b3415-f65d-4618-bfa8-f58375733142,5.882262706756592,-77.10939381785776,38.79201050199224
e6c6b221-1c5e-4505-92b4-22e61a0c9919,5.760603427886963,-77.10970130942862,38.792008274044456
ddb64353-1cb2-4865-8177-5aad65dde95f,6.318662166595459,-77.10998181444009,38.79182083835835
dcc99899-3b4e-4485-92bf-5ccf8e832820,7.683709144592285,-77.1100405,38.7923545
c7a107f8-69bb-41ca-9c73-fe910e21224d,4.154084205627441,-77.1097625,38.79241450000001
5be5f983-db88-4c4d-ba86-bff716ad7532,4.615057945251465,-77.10948299999998,38.792444
8590cb24-f0a6-418a-948e-313257d12237,4.881044387817383,-77.10937407232183,38.79221471955876
23429a9a-b1ca-4e04-a20b-791fc6fb762f,5.874200820922852,-77.108409,38.792253499999994
aa74ea80-321b-42fe-98b2-28a271b755ae,6.745462894439697,-77.10876035606621,38.792257679240954
fec75b77-7966-41d0-92ff-07142aaa7acb,5.427376747131348,-77.10885265203393,38.792547877377814
57cf405c-f84a-46d0-b959-13dea1edad2d,5.417848110198975,-77.1085265,38.7925845
8b347af2-24c0-4a71-8336-68516f45df2f,5.685401916503906,-77.10818661781249,38.792063661328456
2848b9b2-c1d8-49e0-be8f-bd47d9bf63c5,6.306248664855957,-77.10769618762906,38.79170453329912
5192a8f6-8409-44a8-86d0-8834e0d2e8e1,5.405337810516357,-77.1080389961498,38.791760410243
634df16f-dce1-4fd7-a816-b55b2198279c,6.0663371086120605,-77.10829449087618,38.79159766993372
fc4120ef-f9e9-42a3-97a1-16b1652f4a8e,5.317537784576416,-77.10866450000002,38.791596999999996
93be6a5d-b6de-4cd3-abfe-4f7208d3ce55,5.173866271972656,-77.10755899731812,38.791389923740674
9cc8f3f4-fd72-497d-b75c-6b0565faadda,5.547250270843506,-77.10760699999999,38.791152999999994
32c50edf-f1d9-4552-90ad-993be6439766,5.587798595428467,-77.10767060464482,38.790815671965134
06ae013d-0d3e-4aff-8d0e-490a898871f0,4.521910190582275,-77.10790149999998,38.790696999999994
5761e107-9482-4382-8dca-b5a96d22172f,6.072686672210693,-77.108591,38.7910615
e8ab3bbe-1004-4a96-8fe4-c3751546ece5,5.444129943847656,-77.10826744008618,38.79109934825164
95fa8730-068a-4563-834d-34e8cc9b1e14,5.0482048988342285,-77.108272,38.791332499999996
c70450c1-92dc-45e0-b855-f2422dfbc6d1,4.428397178649902,-77.108646725665,38.79131972440706
3518b154-827a-4902-8a30-8a678784ed41,4.502119541168213,-77.10919926892277,38.791295111254634
84377693-5a14-4769-aee7-b166d932b5e9,3.7188262939453125,-77.10917249999999,38.7910215
ac16bcdb-e38d-459a-ac1a-feda3bd775d8,5.913963317871094,-77.109911,38.791009
