blk2020gj,blk2020ge,blk2010gj,blk2010ge,parea,weight
G11000100099021012,110010099021012,G11000100099021016,110010099021016,0.0696977267,0.071773553
G11000100099021013,110010099021013,G11000100099021011,110010099021011,1,1
G11000100099021014,110010099021014,G11000100099021011,110010099021011,1,1
G11000100099021015,110010099021015,G11000100099021012,110010099021012,1,1
G11000100099021016,110010099021016,G11000100099021014,110010099021014,1,1
G11000100099021017,110010099021017,G11000100099021015,110010099021015,1,1
G11000100099021018,110010099021018,G11000100099021010,110010099021010,0.0533493783,0.0517766907
G11000100099021018,110010099021018,G11000100099021016,110010099021016,0.9466506217,0.9482233093
G11000100099022000,110010099022000,G11000100099022000,110010099022000,1,1
G11000100099022001,110010099022001,G11000100099022001,110010099022001,1,1
G11000100099022002,110010099022002,G11000100099022002,110010099022002,1,1
G11000100099022003,110010099022003,G11000100099022003,110010099022003,1,1
G11000100099022004,110010099022004,G11000100099022004,110010099022004,1,1
G11000100099022005,110010099022005,G11000100099022005,110010099022005,1,1
G11000100099022006,110010099022006,G11000100099022006,110010099022006,1,1
G11000100099022007,110010099022007,G11000100099022007,110010099022007,1,1
G11000100099022008,110010099022008,G11000100099022008,110010099022008,1,1
G11000100099022009,110010099022009,G11000100099022009,110010099022009,1,1
G11000100099031000,110010099031000,G11000100099031000,110010099031000,1,1
G11000100099031001,110010099031001,G11000100099031000,110010099031000,1,1
G11000100099031002,110010099031002,G11000100099031001,110010099031001,0.5151759334,0.5390040067
G11000100099031002,110010099031002,G11000100099031002,110010099031002,0.4848240666,0.4609959933
G11000100099031003,110010099031003,G11000100099031001,110010099031001,1,1
G11000100099031004,110010099031004,G11000100099031002,110010099031002,1,1
G11000100099031005,110010099031005,G11000100099031003,110010099031003,1,1
G11000100099031006,110010099031006,G11000100099031003,110010099031003,1,1
G11000100099031007,110010099031007,G11000100099031001,110010099031001,1,1
G11000100099031008,110010099031008,G11000100099031000,110010099031000,1,1
G11000100099032000,110010099032000,G11000100099032000,110010099032000,1,1
G11000100099032001,110010099032001,G11000100099032001,110010099032001,0.3041322314,0.3774713939
G11000100099032001,110010099032001,G11000100099032002,110010099032002,0.3421487603,0.3366062045
G11000100099032001,110010099032001,G11000100099032003,110010099032003,0.3537190083,0.2859224016
G11000100099032002,110010099032002,G11000100099032004,110010099032004,0.585443038,0.6254282831
G11000100099032002,110010099032002,G11000100099032005,110010099032005,0.414556962,0.3745717169
G11000100099032003,110010099032003,G11000100099032005,110010099032005,1,1
G11000100099032004,110010099032004,G11000100099032005,110010099032005,1,1
G11000100099032005,110010099032005,G11000100099032004,110010099032004,1,1
G11000100099032006,110010099032006,G11000100099032003,110010099032003,1,1
G11000100099032007,110010099032007,G11000100099032002,110010099032002,1,1
G11000100099032008,110010099032008,G11000100099032001,110010099032001,1,1
G11000100099032009,110010099032009,G11000100099032000,110010099032000,1,1
G11000100099032010,110010099032010,G11000100099032008,110010099032008,1,1
G11000100099032011,110010099032011,G11000100099032007,110010099032007,1,1
G11000100099032012,110010099032012,G11000100099032006,110010099032006,1,1
G11000100099041000,110010099041000,G11000100099041000,110010099041000,0.1297432166,0
G11000100099041000,110010099041000,G11000100099041001,110010099041001,0.8702567834,1
G11000100099041001,110010099041001,G11000100099041000,110010099041000,1,1
G11000100099041002,110010099041002,G11000100099041002,110010099041002,1,1
G11000100099041003,110010099041003,G11000100099041003,110010099041003,1,1
G11000100099041004,110010099041004,G11000100099041004,110010099041004,1,1
G11000100099041005,110010099041005,G11000100099041005,110010099041005,1,1
G11000100099041006,110010099041006,G11000100099041006,110010099041006,1,1
G11000100099041007,110010099041007,G11000100099041007,110010099041007,0.9197301236,0.9267857143
G11000100099041007,110010099041007,G11000100099041008,110010099041008,0.0802698764,0.0732142857
G11000100099041008,110010099041008,G11000100099041009,110010099041009,1,1
G11000100099042000,110010099042000,G11000100099042000,110010099042000,1,1
G11000100099042001,110010099042001,G11000100099042001,110010099042001,1,1
G11000100099042002,110010099042002,G11000100099042002,110010099042002,1,1
G11000100099042003,110010099042003,G11000100099042003,110010099042003,1,1
G11000100099042004,110010099042004,G11000100099042004,110010099042004,1,1
G11000100099042005,110010099042005,G11000100099042005,110010099042005,1,1
G11000100099042006,110010099042006,G11000100099042006,110010099042006,1,1
G11000100099042007,110010099042007,G11000100099042007,110010099042007,1,1
G11000100099043000,110010099043000,G11000100099042008,110010099042008,1,1
G11000100099043001,110010099043001,G11000100099042009,110010099042009,1,1
G11000100099043002,110010099043002,G11000100099042009,110010099042009,1,1
G11000100099043003,110010099043003,G11000100099042009,110010099042009,1,1
G11000100099051000,110010099051000,G11000100099051000,110010099051000,1,1
G11000100099051001,110010099051001,G11000100099051001,110010099051001,1,1
G11000100099051002,110010099051002,G11000100099051002,110010099051002,1,1
G11000100099051003,110010099051003,G11000100099051003,110010099051003,1,1
G11000100099051004,110010099051004,G11000100099051004,110010099051004,1,1
G11000100099051005,110010099051005,G11000100099051005,110010099051005,1,1
G11000100099051006,110010099051006,G11000100099051006,110010099051006,1,1
G11000100099051007,110010099051007,G11000100099051007,110010099051007,1,1
G11000100099051008,110010099051008,G11000100099051008,110010099051008,1,1
G11000100099051009,110010099051009,G11000100099051009,110010099051009,1,1
G11000100099051010,110010099051010,G11000100099051010,110010099051010,1,1
G11000100099051011,110010099051011,G11000100099051011,110010099051011,1,1
G11000100099051012,110010099051012,G11000100099051012,110010099051012,1,1
G11000100099052000,110010099052000,G11000100099052000,110010099052000,0.9850742112,1
G11000100099052000,110010099052000,G11000100099052001,110010099052001,0.0149257888,0
G11000100099052001,110010099052001,G11000100099052002,110010099052002,0.1658225061,0.1461187215
G11000100099052001,110010099052001,G11000100099052003,110010099052003,0.8341774939,0.8538812785
G11000100099052002,110010099052002,G11000100099052004,110010099052004,1,1
G11000100099052003,110010099052003,G11000100099052005,110010099052005,1,1
G11000100099052004,110010099052004,G11000100099052006,110010099052006,1,1
G11000100099052005,110010099052005,G11000100099052007,110010099052007,1,1
G11000100099052006,110010099052006,G11000100099052008,110010099052008,1,1
G11000100099053000,110010099053000,G11000100099053000,110010099053000,1,1
G11000100099053001,110010099053001,G11000100099053001,110010099053001,1,1
G11000100099053002,110010099053002,G11000100099053002,110010099053002,1,1
G11000100099053003,110010099053003,G11000100099053003,110010099053003,1,1
G11000100099053004,110010099053004,G11000100099053004,110010099053004,1,1
G11000100099053005,110010099053005,G11000100099053005,110010099053005,1,1
G11000100099053006,110010099053006,G11000100099053006,110010099053006,1,1
G11000100099061000,110010099061000,G11000100099061000,110010099061000,0.3063173359,0
G11000100099061000,110010099061000,G11000100099061001,110010099061001,0.2880754163,0.4258342717
G11000100099061000,110010099061000,G11000100099061002,110010099061002,0.4056072478,0.5741657283
G11000100099061001,110010099061001,G11000100099061003,110010099061003,1,1
G11000100099061002,110010099061002,G11000100099061003,110010099061003,1,1
G11000100099061003,110010099061003,G11000100099061002,110010099061002,1,1
G11000100099061004,110010099061004,G11000100099061001,110010099061001,1,1
G11000100099061005,110010099061005,G11000100099061000,110010099061000,1,1
G11000100099061006,110010099061006,G11000100099061005,110010099061005,1,1
G11000100099061007,110010099061007,G11000100099061006,110010099061006,1,1
G11000100099061008,110010099061008,G11000100099061007,110010099061007,1,1
G11000100099061009,110010099061009,G11000100099061003,110010099061003,0.0071523683,0.0078626435
G11000100099061009,110010099061009,G11000100099061004,110010099061004,0.9928476317,0.9921373565
G11000100099061010,110010099061010,G11000100099061008,110010099061008,1,1
G11000100099071000,110010099071000,G11000100099071000,110010099071000,1,1
G11000100099071001,110010099071001,G11000100099071001,110010099071001,1,1
G11000100099071002,110010099071002,G11000100099071002,110010099071002,1,1
G11000100099071003,110010099071003,G11000100099071003,110010099071003,1,1
G11000100099071004,110010099071004,G11000100099071004,110010099071004,1,1
G11000100099072000,110010099072000,G11000100099072000,110010099072000,1,1
G11000100099072001,110010099072001,G11000100099072004,110010099072004,1,1
G11000100099072002,110010099072002,G11000100099072003,110010099072003,1,1
G11000100099072003,110010099072003,G11000100099072002,110010099072002,1,1
G11000100099072004,110010099072004,G11000100099072001,110010099072001,1,1
G11000100099072005,110010099072005,G11000100099072006,110010099072006,1,1
G11000100099072006,110010099072006,G11000100099072005,110010099072005,1,1
G11000100101001000,110010101001000,G11000100101002000,110010101002000,1,1
G11000100101001001,110010101001001,G11000100101002001,110010101002001,1,1
G11000100101001002,110010101001002,G11000100101002002,110010101002002,1,1
G11000100101001003,110010101001003,G11000100101002003,110010101002003,1,1
G11000100101001004,110010101001004,G11000100101002004,110010101002004,1,1
G11000100101001005,110010101001005,G11000100101002005,110010101002005,1,1
G11000100101001006,110010101001006,G11000100101002006,110010101002006,1,1
G11000100101001007,110010101001007,G11000100101002007,110010101002007,1,1
G11000100101002000,110010101002000,G11000100101001000,110010101001000,1,1
G11000100101002001,110010101002001,G11000100101001001,110010101001001,0.9598953793,1
G11000100101002001,110010101002001,G11000100101001002,110010101001002,0.0401046207,0
G11000100101002002,110010101002002,G11000100101001003,110010101001003,1,1
G11000100101002003,110010101002003,G11000100101001004,110010101001004,1,1
G11000100101002004,110010101002004,G11000100101001010,110010101001010,1,1
G11000100101002005,110010101002005,G11000100101001011,110010101001011,1,1
G11000100101002006,110010101002006,G11000100101001012,110010101001012,1,1
G11000100101002007,110010101002007,G11000100101001013,110010101001013,1,1
G11000100101002008,110010101002008,G11000100101001020,110010101001020,1,1
G11000100101002009,110010101002009,G11000100101001021,110010101001021,1,1
G11000100101002010,110010101002010,G11000100101001023,110010101001023,0.0714912631,0.0714912631
G11000100101002010,110010101002010,G11000100101001024,110010101001024,0.9285087369,0.9285087369
G11000100101002011,110010101002011,G11000100101001025,110010101001025,1,1
G11000100101003000,110010101003000,G11000100101001005,110010101001005,1,1
G11000100101003001,110010101003001,G11000100101001006,110010101001006,1,1
G11000100101003002,110010101003002,G11000100101001007,110010101001007,1,1
G11000100101003003,110010101003003,G11000100101001008,110010101001008,1,1
G11000100101003004,110010101003004,G11000100101001009,110010101001009,1,1
G11000100101003005,110010101003005,G11000100101001014,110010101001014,1,1
G11000100101003006,110010101003006,G11000100101001015,110010101001015,1,1
G11000100101003007,110010101003007,G11000100101001016,110010101001016,1,1
G11000100101003008,110010101003008,G11000100101001017,110010101001017,1,1
G11000100101003009,110010101003009,G11000100101001018,110010101001018,1,1
G11000100101003010,110010101003010,G11000100101001019,110010101001019,1,1
G11000100101003011,110010101003011,G11000100101001029,110010101001029,1,1
G11000100101003012,110010101003012,G11000100101001027,110010101001027,1,1
G11000100101003013,110010101003013,G11000100101001028,110010101001028,1,1
G11000100101003014,110010101003014,G11000100101001026,110010101001026,1,1
G11000100102011000,110010102011000,G11000100102002042,110010102002042,1,1
G11000100102011001,110010102011001,G11000100102002041,110010102002041,1,1
G11000100102011002,110010102011002,G11000100102002042,110010102002042,1,1
G11000100102012000,110010102012000,G11000100102002044,110010102002044,1,1
G11000100102012001,110010102012001,G11000100102002043,110010102002043,1,1
G11000100102013000,110010102013000,G11000100102002038,110010102002038,1,1
G11000100102021000,110010102021000,G11000100102001000,110010102001000,0.5002895194,0.5002895194
G11000100102021000,110010102021000,G11000100102001001,110010102001001,0.4997104806,0.4997104806
G11000100102021001,110010102021001,G11000100102001002,110010102001002,1,1
G11000100102021002,110010102021002,G11000100102001003,110010102001003,0.426205612,0.426205612
G11000100102021002,110010102021002,G11000100102001007,110010102001007,0.573794388,0.573794388
G11000100102021003,110010102021003,G11000100102001004,110010102001004,1,1
G11000100102021004,110010102021004,G11000100102001005,110010102001005,0.9734586674,0.9734586674
G11000100102021004,110010102021004,G11000100102001006,110010102001006,0.0265413326,0.0265413326
G11000100102021005,110010102021005,G11000100102001008,110010102001008,1,1
G11000100102022000,110010102022000,G11000100102001016,110010102001016,1,1
G11000100102022001,110010102022001,G11000100102001019,110010102001019,1,1
G11000100102022002,110010102022002,G11000100102001020,110010102001020,0.4973209177,0.1493362832
G11000100102022002,110010102022002,G11000100102001021,110010102001021,0.5026790823,0.8506637168
G11000100102022003,110010102022003,G11000100102001018,110010102001018,1,1
G11000100102023000,110010102023000,G11000100102002000,110010102002000,1,1
G11000100102023001,110010102023001,G11000100102002001,110010102002001,0.5576963079,0.5576963079
G11000100102023001,110010102023001,G11000100102002002,110010102002002,0.4397945918,0.4397945918
G11000100102023001,110010102023001,G11000100102002003,110010102002003,0.0025091004,0.0025091004
G11000100102023002,110010102023002,G11000100102002008,110010102002008,1,1
G11000100102023003,110010102023003,G11000100102002009,110010102002009,0.7092244686,0.7092244686
G11000100102023003,110010102023003,G11000100102002010,110010102002010,0.2907755314,0.2907755314
G11000100102023004,110010102023004,G11000100102002003,110010102002003,0.8825220785,0.8825220785
G11000100102023004,110010102023004,G11000100102002013,110010102002013,0.1174779215,0.1174779215
G11000100102023005,110010102023005,G11000100102002013,110010102002013,1,1
G11000100102024000,110010102024000,G11000100102001011,110010102001011,1,1
G11000100102024001,110010102024001,G11000100102001010,110010102001010,1,1
G11000100102024002,110010102024002,G11000100102001009,110010102001009,1,1
G11000100102024003,110010102024003,G11000100102001009,110010102001009,1,1
G11000100102024004,110010102024004,G11000100102001012,110010102001012,0.7281288119,0.7281288119
G11000100102024004,110010102024004,G11000100102001015,110010102001015,0.2718711881,0.2718711881
G11000100102024005,110010102024005,G11000100102001013,110010102001013,1,1
G11000100102024006,110010102024006,G11000100102001014,110010102001014,0.986767252,0.986767252
G11000100102024006,110010102024006,G11000100102001017,110010102001017,0.013232748,0.013232748
G11000100102025000,110010102025000,G11000100102002004,110010102002004,1,1
G11000100102025001,110010102025001,G11000100102002004,110010102002004,0.639246779,0.639246779
G11000100102025001,110010102025001,G11000100102002015,110010102002015,0.360753221,0.360753221
G11000100102025002,110010102025002,G11000100102002012,110010102002012,0.0812943962,0.0812943962
G11000100102025002,110010102025002,G11000100102002017,110010102002017,0.9187056038,0.9187056038
G11000100102025003,110010102025003,G11000100102002014,110010102002014,0.9309470286,0.9309470286
G11000100102025003,110010102025003,G11000100102002017,110010102002017,0.0690529714,0.0690529714
G11000100102025004,110010102025004,G11000100102002016,110010102002016,1,1
G11000100102025005,110010102025005,G11000100102002015,110010102002015,1,1
G11000100102025006,110010102025006,G11000100102002012,110010102002012,1,1
G11000100102025007,110010102025007,G11000100102002012,110010102002012,0.0131937473,0.0131937473
G11000100102025007,110010102025007,G11000100102002014,110010102002014,0.9443568048,0.9443568048
G11000100102025007,110010102025007,G11000100102002017,110010102002017,0.0424494479,0.0424494479
G11000100102025008,110010102025008,G11000100062021189,110010062021189,0.226287379,0.226287379
G11000100102025008,110010102025008,G11000100102002030,110010102002030,0.773712621,0.773712621
G11000100102025009,110010102025009,G11000100062021190,110010062021190,0.9425182482,0.9425182482
G11000100102025009,110010102025009,G11000100102002030,110010102002030,0.0574817518,0.0574817518
G11000100102025010,110010102025010,G11000100102002027,110010102002027,1,1
G11000100102025011,110010102025011,G11000100062021191,110010062021191,0.0410865585,0.0410865585
G11000100102025011,110010102025011,G11000100102002031,110010102002031,0.9589134415,0.9589134415
G11000100102025012,110010102025012,G11000100102002029,110010102002029,1,1
G11000100102025012,110010102025012,G11000100102002032,110010102002032,0,0
G11000100102025013,110010102025013,G11000100102002025,110010102002025,1,1
G11000100102025014,110010102025014,G11000100102002025,110010102002025,0.029643163,0
G11000100102025014,110010102025014,G11000100102002034,110010102002034,0.7104082215,1
G11000100102025014,110010102025014,G11000100102002035,110010102002035,0.1437282329,0
G11000100102025014,110010102025014,G11000100102002036,110010102002036,0.0533713959,0
G11000100102025014,110010102025014,G11000100102002037,110010102002037,0.0556208964,0
G11000100102025014,110010102025014,G11000100102002039,110010102002039,0.0072280902,0
G11000100102025015,110010102025015,G11000100102002039,110010102002039,1,1
G11000100102025016,110010102025016,G11000100102002033,110010102002033,1,1
G11000100102025017,110010102025017,G11000100102002025,110010102002025,0.8427941766,0.8427941766
G11000100102025017,110010102025017,G11000100102002026,110010102002026,0.1572058234,0.1572058234
G11000100102025018,110010102025018,G11000100102002024,110010102002024,0.9275476144,0.9275476144
G11000100102025018,110010102025018,G11000100102002046,110010102002046,0.0724523856,0.0724523856
G11000100102025019,110010102025019,G11000100102002023,110010102002023,1,1
G11000100102025020,110010102025020,G11000100102002023,110010102002023,0.4895038168,0.3453174631
G11000100102025020,110010102025020,G11000100102002040,110010102002040,0.5104961832,0.6546825369
G11000100102025021,110010102025021,G11000100102002040,110010102002040,1,1
G11000100102026000,110010102026000,G11000100102002018,110010102002018,0.1847542755,0.1847542755
G11000100102026000,110010102026000,G11000100102002019,110010102002019,0.8152457245,0.8152457245
G11000100102026001,110010102026001,G11000100102002006,110010102002006,0.4971816329,0.4971816329
G11000100102026001,110010102026001,G11000100102002007,110010102002007,0.3086111954,0.3086111954
G11000100102026001,110010102026001,G11000100102002020,110010102002020,0.1705979274,0.1705979274
G11000100102026001,110010102026001,G11000100102002045,110010102002045,0.0236092442,0.0236092442
G11000100102026002,110010102026002,G11000100102002005,110010102002005,0.373699765,0.373699765
G11000100102026002,110010102026002,G11000100102002011,110010102002011,0.0884741582,0.0884741582
G11000100102026002,110010102026002,G11000100102002012,110010102002012,0.5378260768,0.5378260768
G11000100102026003,110010102026003,G11000100102002027,110010102002027,0.4799915754,0.4799915754
G11000100102026003,110010102026003,G11000100102002028,110010102002028,0.5200084246,0.5200084246
G11000100102026004,110010102026004,G11000100102002021,110010102002021,1,1
G11000100102026005,110010102026005,G11000100102002022,110010102002022,1,1
G11000100103001000,110010103001000,G11000100103001000,110010103001000,1,1
G11000100103001001,110010103001001,G11000100103001001,110010103001001,0.1040836719,0.1040836719
G11000100103001001,110010103001001,G11000100103001002,110010103001002,0.1420679394,0.1420679394
G11000100103001001,110010103001001,G11000100103001005,110010103001005,0.7538483887,0.7538483887
G11000100103001002,110010103001002,G11000100103001006,110010103001006,0.3975780752,0.3975780752
G11000100103001002,110010103001002,G11000100103001007,110010103001007,0.6024219248,0.6024219248
G11000100103001003,110010103001003,G11000100103001003,110010103001003,1,1
G11000100103001004,110010103001004,G11000100103001004,110010103001004,1,1
G11000100103001005,110010103001005,G11000100103001008,110010103001008,0.3862474494,0
G11000100103001005,110010103001005,G11000100103001009,110010103001009,0.3967278818,0.9887955182
G11000100103001005,110010103001005,G11000100103001010,110010103001010,0.0659104373,0
G11000100103001005,110010103001005,G11000100103001011,110010103001011,0.1511142316,0.0112044818
G11000100103001006,110010103001006,G11000100103001012,110010103001012,1,1
G11000100103001007,110010103001007,G11000100103001013,110010103001013,1,1
G11000100103001008,110010103001008,G11000100103001014,110010103001014,1,1
G11000100103001009,110010103001009,G11000100103001015,110010103001015,1,1
G11000100103001010,110010103001010,G11000100103001016,110010103001016,0.5474298733,0.6832061069
G11000100103001010,110010103001010,G11000100103001017,110010103001017,0.4525701267,0.3167938931
G11000100103002000,110010103002000,G11000100103002000,110010103002000,1,1
G11000100103002001,110010103002001,G11000100103002001,110010103002001,1,1
G11000100103002002,110010103002002,G11000100103002002,110010103002002,1,1
G11000100103002003,110010103002003,G11000100103002003,110010103002003,1,1
G11000100103002004,110010103002004,G11000100103002004,110010103002004,1,1
G11000100103002005,110010103002005,G11000100103002005,110010103002005,1,1
G11000100103002006,110010103002006,G11000100103002006,110010103002006,1,1
G11000100103002007,110010103002007,G11000100103002007,110010103002007,1,1
G11000100103002008,110010103002008,G11000100103002008,110010103002008,1,1
G11000100103002009,110010103002009,G11000100103002009,110010103002009,0.8330469475,1
G11000100103002009,110010103002009,G11000100103002011,110010103002011,0.1669530525,0
G11000100103002010,110010103002010,G11000100103002010,110010103002010,1,1
G11000100103002011,110010103002011,G11000100103002012,110010103002012,1,1
G11000100103002012,110010103002012,G11000100103002013,110010103002013,1,1
G11000100103003000,110010103003000,G11000100103003000,110010103003000,1,1
G11000100103003001,110010103003001,G11000100103003001,110010103003001,1,1
G11000100103003002,110010103003002,G11000100103003002,110010103003002,1,1
G11000100103003003,110010103003003,G11000100103003003,110010103003003,1,1
G11000100103003004,110010103003004,G11000100103003004,110010103003004,1,1
G11000100103003005,110010103003005,G11000100103003005,110010103003005,1,1
G11000100103003006,110010103003006,G11000100103003006,110010103003006,1,1
G11000100103003007,110010103003007,G11000100103003007,110010103003007,1,1
G11000100103003008,110010103003008,G11000100103003008,110010103003008,1,1
G11000100103003009,110010103003009,G11000100103003009,110010103003009,1,1
G11000100103003010,110010103003010,G11000100103003010,110010103003010,1,1
G11000100103003011,110010103003011,G11000100103003011,110010103003011,1,1
G11000100103003012,110010103003012,G11000100103003012,110010103003012,1,1
G11000100104001000,110010104001000,G11000100104001000,110010104001000,0.4011225444,0.4011225444
G11000100104001000,110010104001000,G11000100104001001,110010104001001,0.5988774556,0.5988774556
G11000100104001001,110010104001001,G11000100104001002,110010104001002,0.8634644145,1
G11000100104001001,110010104001001,G11000100104001003,110010104001003,0.1365355855,0
G11000100104001002,110010104001002,G11000100104001004,110010104001004,1,1
G11000100104001003,110010104001003,G11000100104001005,110010104001005,1,1
G11000100104001004,110010104001004,G11000100104001009,110010104001009,1,1
G11000100104001005,110010104001005,G11000100104001008,110010104001008,1,1
G11000100104001006,110010104001006,G11000100104001007,110010104001007,1,1
G11000100104001007,110010104001007,G11000100104001012,110010104001012,1,1
G11000100104001008,110010104001008,G11000100104001006,110010104001006,0.1025667293,0.2240463918
G11000100104001008,110010104001008,G11000100104001016,110010104001016,0.8974332707,0.7759536082
G11000100104001009,110010104001009,G11000100104001025,110010104001025,1,1
G11000100104001010,110010104001010,G11000100104001017,110010104001017,1,1
G11000100104001011,110010104001011,G11000100104001016,110010104001016,1,1
G11000100104001012,110010104001012,G11000100104001018,110010104001018,1,1
G11000100104001013,110010104001013,G11000100104001019,110010104001019,1,1
G11000100104001014,110010104001014,G11000100104001019,110010104001019,1,1
G11000100104001015,110010104001015,G11000100104001020,110010104001020,1,1
G11000100104001016,110010104001016,G11000100104001021,110010104001021,0.9442954244,1
G11000100104001016,110010104001016,G11000100104001026,110010104001026,0.0557045756,0
G11000100104001017,110010104001017,G11000100104001022,110010104001022,1,1
G11000100104001018,110010104001018,G11000100104001023,110010104001023,1,1
G11000100104001019,110010104001019,G11000100104001024,110010104001024,1,1
G11000100104001020,110010104001020,G11000100104001011,110010104001011,1,1
G11000100104001021,110010104001021,G11000100104001010,110010104001010,1,1
G11000100104001022,110010104001022,G11000100104001021,110010104001021,0.0822607722,1
G11000100104001022,110010104001022,G11000100104001026,110010104001026,0.9177392278,0
G11000100104001023,110010104001023,G11000100104001014,110010104001014,0.0635083834,0
G11000100104001023,110010104001023,G11000100104001015,110010104001015,0.9364916166,1
G11000100104001024,110010104001024,G11000100104001013,110010104001013,1,1
G11000100104002000,110010104002000,G11000100104002015,110010104002015,1,1
G11000100104002001,110010104002001,G11000100104002018,110010104002018,1,1
G11000100104002002,110010104002002,G11000100104002014,110010104002014,1,1
G11000100104002003,110010104002003,G11000100104002042,110010104002042,1,1
G11000100104002004,110010104002004,G11000100104002043,110010104002043,1,1
G11000100104002005,110010104002005,G11000100104002017,110010104002017,1,1
G11000100104002006,110010104002006,G11000100104002041,110010104002041,1,1
G11000100104003000,110010104003000,G11000100104002007,110010104002007,1,1
G11000100104003001,110010104003001,G11000100104002000,110010104002000,0.55811063,0
G11000100104003001,110010104003001,G11000100104002001,110010104002001,0.0024173734,1
G11000100104003001,110010104003001,G11000100104002005,110010104002005,0.0623437354,0
G11000100104003001,110010104003001,G11000100104002006,110010104002006,0.1121466708,0
G11000100104003001,110010104003001,G11000100104002025,110010104002025,0.2379329476,0
G11000100104003001,110010104003001,G11000100104002038,110010104002038,0.0270486429,0
G11000100104003002,110010104003002,G11000100104002000,110010104002000,0.2314434753,0
G11000100104003002,110010104003002,G11000100104002001,110010104002001,0.6939761538,1
G11000100104003002,110010104003002,G11000100104002006,110010104002006,0.0745803709,0
G11000100104003003,110010104003003,G11000100104002003,110010104002003,1,1
G11000100104003004,110010104003004,G11000100104002004,110010104002004,1,1
G11000100104003005,110010104003005,G11000100104002000,110010104002000,0.008970238,0
G11000100104003005,110010104003005,G11000100104002001,110010104002001,0.6747139012,1
G11000100104003005,110010104003005,G11000100104002024,110010104002024,0.237379703,0
G11000100104003005,110010104003005,G11000100104002026,110010104002026,0.0789361579,0
G11000100104003006,110010104003006,G11000100104002021,110010104002021,0.2382467236,0.2382467236
G11000100104003006,110010104003006,G11000100104002036,110010104002036,0.5342311795,0.5342311795
G11000100104003006,110010104003006,G11000100104002037,110010104002037,0.2275220969,0.2275220969
G11000100104003007,110010104003007,G11000100104002022,110010104002022,0.0126227232,0
G11000100104003007,110010104003007,G11000100104002027,110010104002027,0.7759338231,0.5510204082
G11000100104003007,110010104003007,G11000100104002028,110010104002028,0.0472884091,0
G11000100104003007,110010104003007,G11000100104002029,110010104002029,0.0007190264,0
G11000100104003007,110010104003007,G11000100104002031,110010104002031,0.0218209591,0
G11000100104003007,110010104003007,G11000100104002032,110010104002032,0.0335424143,0
G11000100104003007,110010104003007,G11000100104002033,110010104002033,0.0723499571,0.4489795918
G11000100104003007,110010104003007,G11000100104002034,110010104002034,0.0281546868,0
G11000100104003007,110010104003007,G11000100104002044,110010104002044,0.007568001,0
G11000100104003008,110010104003008,G11000100104002030,110010104002030,1,1
G11000100104003009,110010104003009,G11000100104002002,110010104002002,0.5760955209,0.5760955209
G11000100104003009,110010104003009,G11000100104002023,110010104002023,0.4239044791,0.4239044791
G11000100104003010,110010104003010,G11000100104002012,110010104002012,1,1
G11000100104003011,110010104003011,G11000100104002013,110010104002013,0.7972162733,0.0652173913
G11000100104003011,110010104003011,G11000100104002020,110010104002020,0.2027837267,0.9347826087
G11000100104003012,110010104003012,G11000100104002019,110010104002019,1,1
G11000100104003013,110010104003013,G11000100104002016,110010104002016,1,1
G11000100104003014,110010104003014,G11000100104002039,110010104002039,1,1
G11000100104003015,110010104003015,G11000100104002011,110010104002011,1,1
G11000100104003016,110010104003016,G11000100104002011,110010104002011,1,1
G11000100104003017,110010104003017,G11000100104002040,110010104002040,1,1
G11000100105001000,110010105001000,G11000100105002000,110010105002000,0.9736842105,1
G11000100105001000,110010105001000,G11000100105002012,110010105002012,0.0263157895,0
G11000100105001001,110010105001001,G11000100105002001,110010105002001,0.9821859612,0.9821859612
G11000100105001001,110010105001001,G11000100105002011,110010105002011,0.0178140388,0.0178140388
G11000100105001002,110010105001002,G11000100105002002,110010105002002,0.9666618434,0.9666618434
G11000100105001002,110010105001002,G11000100105002003,110010105002003,0.0333381566,0.0333381566
G11000100105001003,110010105001003,G11000100105002006,110010105002006,1,1
G11000100105001004,110010105001004,G11000100105002005,110010105002005,1,1
G11000100105001005,110010105001005,G11000100105002004,110010105002004,1,1
G11000100105001006,110010105001006,G11000100105002012,110010105002012,1,1
G11000100105002000,110010105002000,G11000100105002027,110010105002027,1,1
G11000100105002001,110010105002001,G11000100105002028,110010105002028,1,1
G11000100105003000,110010105003000,G11000100105001001,110010105001001,1,1
G11000100105003001,110010105003001,G11000100105001003,110010105001003,1,1
G11000100105003002,110010105003002,G11000100105001004,110010105001004,1,1
G11000100105003003,110010105003003,G11000100105001010,110010105001010,1,1
G11000100105003004,110010105003004,G11000100105001009,110010105001009,1,1
G11000100105004000,110010105004000,G11000100105002014,110010105002014,0.3709437964,0.3709437964
G11000100105004000,110010105004000,G11000100105002019,110010105002019,0.6290562036,0.6290562036
G11000100105004001,110010105004001,G11000100105002014,110010105002014,1,1
G11000100105004002,110010105004002,G11000100105002017,110010105002017,0.0233059146,0.0233059146
G11000100105004002,110010105004002,G11000100105002018,110010105002018,0.9766940854,0.9766940854
G11000100105004003,110010105004003,G11000100105002013,110010105002013,0.5485580898,0.5485580898
G11000100105004003,110010105004003,G11000100105002016,110010105002016,0.4514419102,0.4514419102
