GISJOIN,YEAR,STUSAB,REGION,DIVISION,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,COUSUBCC,PLACEA,PLACECC,PLACEDC,TRACTA,BLCK_GRPA,BLOCKA,CONCIT,AIANHHA,AIANHHCC,AITSCE,MSACMSA,CMSA,MACCI,PMSA,NECMA,NECMACCI,CD106,SLDU,SLDL,VTD,VTDI,ZCTA3,ZCTA5,AREALAND,AREAWATR,NAME,FUNCSTAT,INTPTLAT,INTPLON,LSADC,SDELM,SDSEC,SDUNI,TAZ,MACC,FYE001,FYE002,FYE003,FYE004,FYE005,FYE006,FYE007
"G11000100010018003","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","001001","8","8003","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"3","P","200","20016","21555","0","Block 8003","S","+38953910","-077093693",,"99999","99999","00030","30F0","50000",46,0,0,0,0,2,0
"G11000100010018004","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","001001","8","8004","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"3","P","200","20016","26270","0","Block 8004","S","+38953910","-077091824",,"99999","99999","00030","30F0","50000",67,3,1,1,0,0,0
"G11000100010018005","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","001001","8","8005","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"3","P","200","20016","26944","0","Block 8005","S","+38953910","-077089849",,"99999","99999","00030","30GA","50000",56,0,0,7,0,0,3
"G11000100010018006","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","001001","8","8006","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"3","P","200","20016","23095","0","Block 8006","S","+38952610","-077089799",,"99999","99999","00030","30GA","50000",69,0,0,0,0,0,0
"G11000100010018007","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","001001","8","8007","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"3","P","200","20016","23095","0","Block 8007","S","+38952610","-077091799",,"99999","99999","00030","30F0","50000",66,0,0,0,0,0,0
"G11000100010018008","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","001001","8","8008","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"3","P","200","20016","19053","0","Block 8008","S","+38952610","-077093624",,"99999","99999","00030","30F0","50000",57,1,0,3,0,2,0
"G11000100010018009","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","001001","8","8009","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"3","P","200","20016","20353","0","Block 8009","S","+38952210","-077095557",,"99999","99999","00030","30F0","50000",43,1,0,2,0,3,0
"G11000100010018010","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","001001","8","8010","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"3","P","200","20016","4667","0","Block 8010","S","+38953260","-077095010",,"99999","99999","00030","30F0","50000",0,0,0,0,0,0,0
"G11000100010018011","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","001001","8","8011","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"3","P","200","20016","12702","0","Block 8011","S","+38951460","-077095099",,"99999","99999","00030","30F0","50000",32,3,0,0,0,0,1
"G11000100010018012","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","001001","8","8012","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"3","P","200","20016","13232","0","Block 8012","S","+38951460","-077096324",,"99999","99999","00030","30F0","50000",47,0,0,0,0,0,0
"G11000100010018013","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","001001","8","8013","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"3","P","200","20016","6736","0","Block 8013","S","+38951093","-077097508",,"99999","99999","00030","30F0","50000",15,0,0,0,0,0,0
"G11000100010018014","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","001001","8","8014","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"3","P","200","20016","17995","0","Block 8014","S","+38951460","-077093649",,"99999","99999","00030","30F0","50000",51,0,0,0,0,1,1
"G11000100010018015","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","001001","8","8015","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"3","P","200","20016","20642","0","Block 8015","S","+38951460","-077091824",,"99999","99999","00030","30F0","50000",42,0,0,5,0,0,2
"G11000100010018016","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","001001","8","8016","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"3","P","200","20016","22181","0","Block 8016","S","+38951410","-077089851",,"99999","99999","00030","30GA","50000",59,0,0,3,0,0,0
"G11000100010021000","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","001002","1","1000","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"3","P","200","20016","4234","0","Block 1000","S","+38944677","-077078624",,"99999","99999","00030","20NA","50000",0,0,0,0,0,0,0
"G11000100010021001","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","001002","1","1001","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"3","P","200","20016","7122","0","Block 1001","S","+38944677","-077079503",,"99999","99999","00030","20NA","50000",25,0,0,0,0,0,0
"G11000100010021002","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","001002","1","1002","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"3","P","200","20016","8276","0","Block 1002","S","+38944260","-077079749",,"99999","99999","00030","20NA","50000",34,0,0,7,0,0,0
"G11000100010021003","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","001002","1","1003","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"3","P","200","20016","28776","0","Block 1003","S","+38943810","-077079116",,"99999","99999","00030","20NA","50000",27,1,0,0,1,0,2
"G11000100010021004","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","001002","1","1004","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"3","P","200","20016","5197","0","Block 1004","S","+38943310","-077080874",,"99999","99999","00030","20NA","50000",0,0,0,0,0,0,0
"G11000100010021005","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","001002","1","1005","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"3","P","200","20016","566484","0","Block 1005","S","+38938361","-077082878",,"99999","99999","00030","20NB","50000",1439,120,2,249,1,29,76
"G11000100010021006","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","001002","1","1006","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"3","P","200","20016","20830","0","Block 1006","S","+38942394","-077077942",,"99999","99999","00030","20NB","50000",0,0,0,0,0,0,0
"G11000100010021007","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","001002","1","1007","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"3","P","200","20016","1318","0","Block 1007","S","+38940349","-077083589",,"99999","99999","00030","20NB","50000",0,0,0,0,0,0,0
"G11000100010022000","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","001002","2","2000","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"3","P","200","20016","27588","0","Block 2000","S","+38937128","-077074999",,"99999","99999","00030","20NB","50000",332,21,2,29,0,2,9
"G11000100010022001","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","001002","2","2001","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"3","P","200","20016","962","0","Block 2001","S","+38937378","-077075265",,"99999","99999","00030","20NB","50000",0,0,0,0,0,0,0
"G11000100010022002","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","001002","2","2002","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"3","P","200","20016","47458","0","Block 2002","S","+38936611","-077076222",,"99999","99999","00030","20NB","50000",284,12,0,13,0,12,8
"G11000100010022003","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","001002","2","2003","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"3","P","200","20016","35264","0","Block 2003","S","+38938029","-077076880",,"99999","99999","00030","20NB","50000",164,12,3,8,0,5,10
"G11000100010022004","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","001002","2","2004","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"3","P","200","20016","19972","0","Block 2004","S","+38936011","-077074066",,"99999","99999","00030","20NB","50000",222,38,1,17,0,5,13
"G11000100010022005","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","001002","2","2005","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"3","P","200","20016","6208","0","Block 2005","S","+38935061","-077073484",,"99999","99999","00030","20NB","50000",0,0,0,0,0,0,0
"G11000100010022006","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","001002","2","2006","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"3","P","200","20016","29887","0","Block 2006","S","+38933511","-077073848",,"99999","99999","00030","20NB","50000",110,13,4,31,0,18,14
"G11000100010022007","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","001002","2","2007","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"3","P","200","20016","53539","0","Block 2007","S","+38934744","-077075707",,"99999","99999","00030","20NB","50000",35,2,1,0,0,0,2
"G11000100011001000","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","001100","1","1000","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"3","P","200","20015","13233","0","Block 1000","S","+38966677","-077077532",,"99999","99999","00030","31DC","50000",18,0,0,0,0,0,0
"G11000100011001001","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","001100","1","1001","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"3","P","200","20015","5436","0","Block 1001","S","+38965743","-077077699",,"99999","99999","00030","31DC","50000",12,0,0,0,0,0,0
"G11000100011001002","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","001100","1","1002","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"3","P","200","20015","20301","0","Block 1002","S","+38965660","-077078889",,"99999","99999","00030","31DC","50000",11,0,0,0,0,0,0
"G11000100011001003","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","001100","1","1003","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"3","P","200","20015","11545","0","Block 1003","S","+38965077","-077078015",,"99999","99999","00030","31DC","50000",67,3,0,6,0,1,1
"G11000100011001004","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","001100","1","1004","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"3","P","200","20015","11266","0","Block 1004","S","+38965010","-077076560",,"99999","99999","00030","31DC","50000",0,0,0,0,0,0,0
"G11000100011001005","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","001100","1","1005","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"3","P","200","20015","17136","0","Block 1005","S","+38964077","-077076333",,"99999","99999","00030","31DC","50000",30,0,0,5,0,0,0
"G11000100011001006","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","001100","1","1006","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"3","P","200","20015","22081","0","Block 1006","S","+38964260","-077078418",,"99999","99999","00030","31DC","50000",105,0,0,3,0,0,2
"G11000100011001007","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","001100","1","1007","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"3","P","200","20015","6735","0","Block 1007","S","+38964660","-077079769",,"99999","99999","00030","31DC","50000",8,0,0,0,0,0,0
"G11000100011001008","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","001100","1","1008","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"3","P","200","20015","27710","0","Block 1008","S","+38963410","-077078830",,"99999","99999","00030","31DC","50000",104,0,0,5,0,4,3
"G11000100011001009","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","001100","1","1009","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"3","P","200","20015","18674","0","Block 1009","S","+38963260","-077076095",,"99999","99999","00030","31DC","50000",52,0,0,8,0,0,0
"G11000100011001010","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","001100","1","1010","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"3","P","200","20015","28875","0","Block 1010","S","+38962110","-077075766",,"99999","99999","00030","31DC","50000",213,17,0,36,0,1,13
"G11000100011001011","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","001100","1","1011","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"3","P","200","20015","28336","0","Block 1011","S","+38962410","-077078796",,"99999","99999","00030","31DC","50000",83,0,0,8,0,7,5
"G11000100011001012","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","001100","1","1012","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"3","P","200","20015","33003","0","Block 1012","S","+38961410","-077078849",,"99999","99999","00030","31DC","50000",115,2,0,4,0,0,3
"G11000100011001013","2000","DC","3","5","District Of Columbia","11","District Of Columbia","001","50000","C5","50000","C5","1","001100","1","1013","99999","9999","99","999","8872","97","Y","8840","9999","9","98",,,"3","P","200","20015","18859","0","Block 1013","S","+38961410","-077081249",,"99999","99999","00030","31DB","50000",58,0,0,0,0,0,0
