GISJOIN,YEAR,STUSAB,ANRCA,AIANHHA,RES_ONLYA,TRUSTA,AIANCC,RES_TRSTA,BLOCKA,BLCK_GRPA,TRACTA,CD101A,C_CITYA,CMSA,COUNTY,COUNTYA,CTY_SUBA,COUSUBCC,DIVISIONA,MSA_CMSAA,PLACEA,PLACECC,PLACEDC,PMSAA,REGIONA,STATE,STATEA,URBRURALA,URB_AREAA,CD103A,AREALAND,AREAWAT,ANPSADPI,FUNCSTAT,INTPTLAT,INTPTLNG,PSADC,EUY001,EUY002,EUY003,EUY004,EUY005
"G11000100056101","1990","DC","99","9999","9999","9999","99","9","101","1","0056","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000017","0000000000","Block 101","S","+38902650","-077054074",,329,70,0,27,1
"G11000100056102","1990","DC","99","9999","9999","9999","99","9","102","1","0056","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000033","0000000000","Block 102","S","+38903150","-077055847",,1,0,0,0,0
"G11000100056103","1990","DC","99","9999","9999","9999","99","9","103","1","0056","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000015","0000000000","Block 103","S","+38902467","-077052316",,170,21,1,26,4
"G11000100056104","1990","DC","99","9999","9999","9999","99","9","104","1","0056","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000005","0000000000","Block 104","S","+38903300","-077054233",,6,0,0,0,0
"G11000100056106","1990","DC","99","9999","9999","9999","99","9","106","1","0056","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000034","0000000000","Block 106","S","+38901150","-077052349",,344,13,5,31,1
"G11000100056107","1990","DC","99","9999","9999","9999","99","9","107","1","0056","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000016","0000000000","Block 107","S","+38900750","-077054078",,87,1,0,5,0
"G11000100056109","1990","DC","99","9999","9999","9999","99","9","109","1","0056","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000013","0000000000","Block 109","S","+38901700","-077054074",,545,8,0,62,3
"G11000100056201","1990","DC","99","9999","9999","9999","99","9","201","2","0056","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000029","0000000000","Block 201","S","+38900233","-077055215",,100,2,0,6,0
"G11000100056202","1990","DC","99","9999","9999","9999","99","9","202","2","0056","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000043","0000000000","Block 202","S","+38901300","-077056266",,1,0,0,0,0
"G11000100056204","1990","DC","99","9999","9999","9999","99","9","204","2","0056","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000010","0000000000","Block 204","S","+38900000","-077052649",,49,1,1,2,0
"G11000100056205","1990","DC","99","9999","9999","9999","99","9","205","2","0056","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000012","0000000000","Block 205","S","+38899200","-077052099",,241,8,1,27,2
"G11000100056207","1990","DC","99","9999","9999","9999","99","9","207","2","0056","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000014","0000000000","Block 207","S","+38898450","-077050674",,85,65,1,0,7
"G11000100056208","1990","DC","99","9999","9999","9999","99","9","208","2","0056","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000069","0000000000","Block 208","S","+38898650","-077055366",,739,10,0,22,3
"G11000100056210","1990","DC","99","9999","9999","9999","99","9","210","2","0056","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000018","0000000000","Block 210","S","+38898450","-077052282",,429,2,0,15,5
"G11000100056211","1990","DC","99","9999","9999","9999","99","9","211","2","0056","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000012","0000000000","Block 211","S","+38897400","-077050599",,103,6,0,8,0
"G11000100056212","1990","DC","99","9999","9999","9999","99","9","212","2","0056","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000040","0000000000","Block 212","S","+38896800","-077051188",,851,40,3,46,16
"G1100010005701102","1990","DC","99","9999","9999","9999","99","9","102","1","005701","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000019","0000000000","Block 102","S","+38900667","-077047603",,105,3,1,12,2
"G1100010005701103","1990","DC","99","9999","9999","9999","99","9","103","1","005701","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000019","0000000000","Block 103","S","+38901050","-077049341",,4,15,0,1,0
"G1100010005701104","1990","DC","99","9999","9999","9999","99","9","104","1","005701","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000016","0000000000","Block 104","S","+38899650","-077049399",,696,30,0,47,5
"G1100010005701105","1990","DC","99","9999","9999","9999","99","9","105","1","005701","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000017","0000000000","Block 105","S","+38899700","-077047949",,44,14,1,42,3
"G1100010005701108","1990","DC","99","9999","9999","9999","99","9","108","1","005701","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000008","0000000000","Block 108","S","+38899700","-077046874",,420,28,1,67,3
"G1100010005701203","1990","DC","99","9999","9999","9999","99","9","203","2","005701","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000017","0000000000","Block 203","S","+38897450","-077045749",,300,6,0,15,2
"G1100010005701205","1990","DC","99","9999","9999","9999","99","9","205","2","005701","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000023","0000000000","Block 205","S","+38896250","-077043949",,1145,55,2,71,9
"G1100010005701206","1990","DC","99","9999","9999","9999","99","9","206","2","005701","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000018","0000000000","Block 206","S","+38896300","-077045699",,578,41,2,64,6
"G1100010005701502","1990","DC","99","9999","9999","9999","99","9","502","5","005701","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000007","0000000000","Block 502","S","+38895550","-077047107",,0,3,0,0,0
"G1100010005701503","1990","DC","99","9999","9999","9999","99","9","503","5","005701","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000024","0000000000","Block 503","S","+38896300","-077047599",,398,11,2,54,12
"G1100010005701504","1990","DC","99","9999","9999","9999","99","9","504","5","005701","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000006","0000000000","Block 504","S","+38896767","-077049299",,191,8,0,9,1
"G1100010005701506","1990","DC","99","9999","9999","9999","99","9","506","5","005701","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000023","0000000000","Block 506","S","+38897450","-077047624",,339,31,2,43,5
"G1100010005701508","1990","DC","99","9999","9999","9999","99","9","508","5","005701","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000014","0000000000","Block 508","S","+38898500","-077049353",,184,10,0,11,2
"G1100010005702104","1990","DC","99","9999","9999","9999","99","9","104","1","005702","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000019","0000000000","Block 104","S","+38898650","-077040524",,8,6,0,0,0
"G1100010005702211","1990","DC","99","9999","9999","9999","99","9","211","2","005702","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000007","0000000000","Block 211","S","+38892950","-077042179",,2,0,0,0,0
"G11000100058102","1990","DC","99","9999","9999","9999","99","9","102","1","0058","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000018","0000000000","Block 102","S","+38901033","-077021179",,0,0,0,49,0
"G11000100058105","1990","DC","99","9999","9999","9999","99","9","105","1","0058","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000016","0000000000","Block 105","S","+38901200","-077023799",,0,0,0,1,0
"G11000100058113","1990","DC","99","9999","9999","9999","99","9","113","1","0058","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000021","0000000000","Block 113","S","+38900050","-077021274",,10,5,0,289,0
"G11000100058114","1990","DC","99","9999","9999","9999","99","9","114","1","0058","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000010","0000000000","Block 114","S","+38900050","-077019849",,66,131,3,98,4
"G11000100058115","1990","DC","99","9999","9999","9999","99","9","115","1","0058","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000006","0000000000","Block 115","S","+38899100","-077019799",,0,0,0,28,2
"G11000100058116","1990","DC","99","9999","9999","9999","99","9","116","1","0058","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000006","0000000000","Block 116","S","+38898400","-077019792",,0,0,0,13,0
"G11000100058117","1990","DC","99","9999","9999","9999","99","9","117","1","0058","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000030","0000000000","Block 117","S","+38898750","-077021206",,1,5,0,47,0
"G11000100058118","1990","DC","99","9999","9999","9999","99","9","118","1","0058","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000011","0000000000","Block 118","S","+38898850","-077022749",,7,20,0,1,0
"G11000100058126","1990","DC","99","9999","9999","9999","99","9","126","1","0058","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000024","0000000000","Block 126","S","+38897500","-077025374",,4,0,0,0,0
"G11000100058201","1990","DC","99","9999","9999","9999","99","9","201","2","0058","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000011","0000000000","Block 201","S","+38896450","-077019801",,3,0,0,0,0
"G11000100059102","1990","DC","99","9999","9999","9999","99","9","102","1","0059","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000022","0000000000","Block 102","S","+38897650","-077011555",,0,2,0,0,0
"G11000100059110","1990","DC","99","9999","9999","9999","99","9","110","1","0059","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000017","0000000000","Block 110","S","+38896233","-077013316",,22,68,0,0,1
"G11000100059111","1990","DC","99","9999","9999","9999","99","9","111","1","0059","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000030","0000000000","Block 111","S","+38896500","-077010986",,70,466,0,11,7
"G11000100059116","1990","DC","99","9999","9999","9999","99","9","116","1","0059","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000020","0000000000","Block 116","S","+38895200","-077013274",,74,624,2,2,1
"G11000100059203","1990","DC","99","9999","9999","9999","99","9","203","2","0059","98","99999","99","District Of Columbia","001","50000","C5","5","8840","50000","C5","3","9999","3","District Of Columbia","11","1","8840",,"0000000056","0000000000","Block 203","S","+38892550","-077017927",,2,53,2,0,0
