blk1990gj,blk1990ge,blk2010gj,blk2010ge,parea,weight
G1100010009540701,11001009540701,G11000100095042003,110010095042003,0.0037408568,0
G1100010009540701,11001009540701,G11000100095042005,110010095042005,0.0303609132,0.0770219149
G1100010009540701,11001009540701,G11000100095042006,110010095042006,0.041734095,0.2044547949
G1100010009540701,11001009540701,G11000100095042007,110010095042007,0.029201666,0.0310810811
G1100010009540701,11001009540701,G11000100095042008,110010095042008,0.1164813803,0.1237099665
G1100010009540701,11001009540701,G11000100095042018,110010095042018,0.0285997037,0.0725962678
G1100010009540702,11001009540702,G11000100095042009,110010095042009,1,1
G1100010009540703,11001009540703,G11000100095042004,110010095042004,1,1
G1100010009540704,11001009540704,G11000100095042002,110010095042002,1,1
G1100010009540705,11001009540705,G11000100095042010,110010095042010,1,1
G1100010009540706,11001009540706,G11000100095042015,110010095042015,1,1
G1100010009601101,11001009601101,G11000100096011006,110010096011006,0.9971332539,1
G1100010009601101,11001009601101,G11000100096011007,110010096011007,0.0028667461,0
G1100010009601102,11001009601102,G11000100096011009,110010096011009,1,1
G1100010009601103,11001009601103,G11000100096011016,110010096011016,1,1
G1100010009601104,11001009601104,G11000100096011015,110010096011015,1,1
G1100010009601105,11001009601105,G11000100096011012,110010096011012,0.258463555,0.9494616453
G1100010009601105,11001009601105,G11000100096011033,110010096011033,0.4103057734,0.0309498769
G1100010009601105,11001009601105,G11000100096011036,110010096011036,0.319618244,0.0195884778
G1100010009601105,11001009601105,G11000100096011041,110010096011041,0.0116124276,0
G1100010009601106,11001009601106,G11000100096011011,110010096011011,0.6285796517,0.9269406393
G1100010009601106,11001009601106,G11000100096011013,110010096011013,0.3714203483,0.0730593607
G1100010009601107,11001009601107,G11000100096011012,110010096011012,0.6755102041,0.9911443439
G1100010009601107,11001009601107,G11000100096011036,110010096011036,0.3244897959,0.0088556561
G1100010009601108,11001009601108,G11000100096011039,110010096011039,0.894643115,0.9706639149
G1100010009601108,11001009601108,G11000100096011040,110010096011040,0.105356885,0.0293360851
G1100010009601109,11001009601109,G11000100096011037,110010096011037,0.8624541651,1
G1100010009601109,11001009601109,G11000100096011044,110010096011044,0.1375458349,0
G1100010009601110,11001009601110,G11000100096011037,110010096011037,1,1
G1100010009601111,11001009601111,G11000100096011038,110010096011038,0.8702432667,0.9751607029
G1100010009601111,11001009601111,G11000100096011040,110010096011040,0.1297567333,0.0248392971
G1100010009601112,11001009601112,G11000100096011037,110010096011037,0.6204686137,0.6204686137
G1100010009601112,11001009601112,G11000100096011040,110010096011040,0.0609497442,0.0609497442
G1100010009601112,11001009601112,G11000100096011042,110010096011042,0.045556162,0.045556162
G1100010009601112,11001009601112,G11000100096011043,110010096011043,0.2730254802,0.2730254802
G1100010009601113,11001009601113,G11000100096011046,110010096011046,0.1282901708,0.0359443215
G1100010009601113,11001009601113,G11000100096011047,110010096011047,0.0325129268,0.1248587761
G1100010009601113,11001009601113,G11000100096011048,110010096011048,0.2187314875,0.2187314875
G1100010009601113,11001009601113,G11000100096011049,110010096011049,0.6204654149,0.6204654149
G1100010009601117,11001009601117,G11000100096011008,110010096011008,1,1
G1100010009601118,11001009601118,G11000100096011010,110010096011010,1,1
G1100010009601121,11001009601121,G11000100096011025,110010096011025,1,1
G1100010009601201,11001009601201,G11000100096011002,110010096011002,0.1111763392,0.1111763392
G1100010009601201,11001009601201,G11000100096011003,110010096011003,0.0042330458,0.0042330458
G1100010009601201,11001009601201,G11000100096011005,110010096011005,0.884590615,0.884590615
G1100010009601202,11001009601202,G11000100096011026,110010096011026,1,1
G1100010009601203,11001009601203,G11000100096011027,110010096011027,1,1
G1100010009601204,11001009601204,G11000100096011024,110010096011024,1,1
G1100010009601205,11001009601205,G11000100096011024,110010096011024,1,1
G1100010009601206,11001009601206,G11000100096011017,110010096011017,0.9898496096,0.9898496096
G1100010009601206,11001009601206,G11000100096011020,110010096011020,0.0051396639,0.0051396639
G1100010009601206,11001009601206,G11000100096011045,110010096011045,0.0050107265,0.0050107265
G1100010009601207,11001009601207,G11000100096011029,110010096011029,1,1
G1100010009601208,11001009601208,G11000100096011021,110010096011021,1,1
G1100010009601209,11001009601209,G11000100096011019,110010096011019,1,1
G1100010009601210,11001009601210,G11000100096011031,110010096011031,1,1
G1100010009601211,11001009601211,G11000100096011030,110010096011030,1,1
G1100010009601212,11001009601212,G11000100096011014,110010096011014,0.450851588,0.5555555556
G1100010009601212,11001009601212,G11000100096011028,110010096011028,0.549148412,0.4444444444
G1100010009601213,11001009601213,G11000100096011012,110010096011012,0.258463555,0.9800011744
G1100010009601213,11001009601213,G11000100096011033,110010096011033,0.4103057734,0.0041263843
G1100010009601213,11001009601213,G11000100096011036,110010096011036,0.319618244,0.0158724413
G1100010009601213,11001009601213,G11000100096011041,110010096011041,0.0116124276,0
G1100010009601214,11001009601214,G11000100096011032,110010096011032,1,1
G1100010009601215,11001009601215,G11000100096011018,110010096011018,1,1
G1100010009601216,11001009601216,G11000100096011022,110010096011022,1,1
G1100010009601217,11001009601217,G11000100096011034,110010096011034,1,1
G1100010009601218,11001009601218,G11000100096011012,110010096011012,0.1001246865,0.0740830645
G1100010009601218,11001009601218,G11000100096011033,110010096011033,0.1589459564,0.4361202506
G1100010009601218,11001009601218,G11000100096011035,110010096011035,0.4607464635,0.4583109712
G1100010009601218,11001009601218,G11000100096011036,110010096011036,0.1238150442,0.0314857137
G1100010009601218,11001009601218,G11000100096011041,110010096011041,0.0044984705,0
G1100010009601218,11001009601218,G11000100096011046,110010096011046,0.1211627689,0
G1100010009601218,11001009601218,G11000100096011047,110010096011047,0.0307066099,0
G1100010009601219,11001009601219,G11000100096011012,110010096011012,0.258463555,0.0469028355
G1100010009601219,11001009601219,G11000100096011033,110010096011033,0.4103057734,0.9513906492
G1100010009601219,11001009601219,G11000100096011036,110010096011036,0.319618244,0.0017065153
G1100010009601219,11001009601219,G11000100096011041,110010096011041,0.0116124276,0
G1100010009602301,11001009602301,G11000100096021012,110010096021012,0.0107836555,0.0107836555
G1100010009602301,11001009602301,G11000100096021013,110010096021013,0.002713277,0.002713277
G1100010009602301,11001009602301,G11000100096022000,110010096022000,0.0360458386,0.0360458386
G1100010009602301,11001009602301,G11000100096022001,110010096022001,0.9504572288,0.9504572288
G1100010009602302,11001009602302,G11000100096021004,110010096021004,1,1
G1100010009602303,11001009602303,G11000100096021004,110010096021004,1,1
G1100010009602304,11001009602304,G11000100096021003,110010096021003,0.3939387375,0
G1100010009602304,11001009602304,G11000100096021005,110010096021005,0.6060612625,1
G1100010009602305,11001009602305,G11000100096021006,110010096021006,0.6142014131,1
G1100010009602305,11001009602305,G11000100096021007,110010096021007,0.3857985869,0
G1100010009602306,11001009602306,G11000100096021011,110010096021011,1,1
G1100010009602307,11001009602307,G11000100096021013,110010096021013,0.0355555556,0.0355555556
G1100010009602307,11001009602307,G11000100096021014,110010096021014,0.4339784946,0.4339784946
G1100010009602307,11001009602307,G11000100096021016,110010096021016,0.5304659498,0.5304659498
G1100010009602308,11001009602308,G11000100096021020,110010096021020,0.951135673,0.951135673
G1100010009602308,11001009602308,G11000100096021021,110010096021021,0.0286387116,0.0286387116
G1100010009602308,11001009602308,G11000100096021029,110010096021029,0.0202256153,0.0202256153
G1100010009602309,11001009602309,G11000100096021000,110010096021000,0.1564308094,0.1732241939
G1100010009602309,11001009602309,G11000100096021001,110010096021001,0.0744526459,0.0146483375
G1100010009602309,11001009602309,G11000100096021002,110010096021002,0.2038521423,0.2370391193
G1100010009602309,11001009602309,G11000100096022003,110010096022003,0.2461795744,0.2577176925
G1100010009602309,11001009602309,G11000100096022004,110010096022004,0.3190848279,0.3173706568
G1100010009602310,11001009602310,G11000100096021008,110010096021008,1,1
G1100010009602311,11001009602311,G11000100096021015,110010096021015,0.4579313007,0.6378724906
G1100010009602311,11001009602311,G11000100096021022,110010096021022,0.0492570436,0.0263840523
G1100010009602311,11001009602311,G11000100096021023,110010096021023,0.0000964878,0.0000516828
G1100010009602311,11001009602311,G11000100096021029,110010096021029,0.4927151679,0.3356917744
G1100010009602312,11001009602312,G11000100096021028,110010096021028,1,1
G1100010009602313,11001009602313,G11000100096022007,110010096022007,1,1
G1100010009602314,11001009602314,G11000100096022002,110010096022002,1,1
G1100010009602315,11001009602315,G11000100096022001,110010096022001,1,1
G1100010009602316,11001009602316,G11000100096022001,110010096022001,1,1
G1100010009602317,11001009602317,G11000100096022008,110010096022008,1,1
G1100010009602318,11001009602318,G11000100096021015,110010096021015,0.0141951084,0.0066144468
G1100010009602318,11001009602318,G11000100096021022,110010096021022,0.2234747687,0.2359498616
G1100010009602318,11001009602318,G11000100096021023,110010096021023,0.7470567725,0.7470865288
G1100010009602318,11001009602318,G11000100096021029,110010096021029,0.0152733504,0.0103491628
G1100010009602319,11001009602319,G11000100096021024,110010096021024,1,1
G1100010009602320,11001009602320,G11000100096021026,110010096021026,1,1
G1100010009602321,11001009602321,G11000100096021019,110010096021019,1,1
G1100010009602322,11001009602322,G11000100096021017,110010096021017,0.1857590389,0.1854304636
G1100010009602322,11001009602322,G11000100096021018,110010096021018,0.4640634342,0.7086092715
G1100010009602322,11001009602322,G11000100096021027,110010096021027,0.350177527,0.1059602649
G1100010009602323,11001009602323,G11000100096021009,110010096021009,0.382446973,1
G1100010009602323,11001009602323,G11000100096021010,110010096021010,0.3035984269,0
G1100010009602323,11001009602323,G11000100096021025,110010096021025,0.3139546001,0
G1100010009602324,11001009602324,G11000100096022006,110010096022006,1,1
G1100010009603101,11001009603101,G11000100096031008,110010096031008,1,1
G1100010009603102,11001009603102,G11000100096031001,110010096031001,0.4502256256,1
G1100010009603102,11001009603102,G11000100096031002,110010096031002,0.5497743744,0
G1100010009603103,11001009603103,G11000100096031003,110010096031003,1,1
G1100010009603104,11001009603104,G11000100096031004,110010096031004,0.8727270415,0.8827586207
G1100010009603104,11001009603104,G11000100096031005,110010096031005,0.1272729585,0.1172413793
G1100010009603105,11001009603105,G11000100096031006,110010096031006,1,1
G1100010009603106,11001009603106,G11000100096031007,110010096031007,1,1
G1100010009603107,11001009603107,G11000100096031000,110010096031000,1,1
G1100010009603108,11001009603108,G11000100096031000,110010096031000,1,1
G1100010009603109,11001009603109,G11000100096031000,110010096031000,1,1
G1100010009603201,11001009603201,G11000100096032001,110010096032001,1,1
G1100010009603202,11001009603202,G11000100096032006,110010096032006,0.518206053,0.5344877961
G1100010009603202,11001009603202,G11000100096032009,110010096032009,0.481793947,0.4655122039
G1100010009603203,11001009603203,G11000100096032005,110010096032005,1,1
G1100010009603204,11001009603204,G11000100096032004,110010096032004,0.9643344377,0.9312901382
G1100010009603204,11001009603204,G11000100096032009,110010096032009,0.0356655623,0.0687098618
G1100010009603205,11001009603205,G11000100096032007,110010096032007,1,1
G1100010009603206,11001009603206,G11000100096032003,110010096032003,1,1
G1100010009603207,11001009603207,G11000100096032002,110010096032002,1,1
G1100010009603208,11001009603208,G11000100096032008,110010096032008,1,1
G1100010009603209,11001009603209,G11000100096032000,110010096032000,1,1
G1100010009603210,11001009603210,G11000100096032009,110010096032009,1,1
G1100010009603301,11001009603301,G11000100096033000,110010096033000,1,1
G1100010009603302,11001009603302,G11000100096033003,110010096033003,1,1
G1100010009603303,11001009603303,G11000100096033002,110010096033002,1,1
G1100010009603306,11001009603306,G11000100096033004,110010096033004,1,1
G1100010009603322,11001009603322,G11000100096033005,110010096033005,1,1
G1100010009603323,11001009603323,G11000100096033001,110010096033001,1,1
G1100010009604401,11001009604401,G11000100096041000,110010096041000,0.7810354472,0.7810354472
G1100010009604401,11001009604401,G11000100096041008,110010096041008,0.048981836,0.048981836
G1100010009604401,11001009604401,G11000100096041009,110010096041009,0.1699827167,0.1699827167
G1100010009604402,11001009604402,G11000100096041002,110010096041002,1,1
G1100010009604403,11001009604403,G11000100096041003,110010096041003,1,1
G1100010009604404,11001009604404,G11000100096041006,110010096041006,1,1
G1100010009604405,11001009604405,G11000100096041001,110010096041001,1,1
G1100010009604406,11001009604406,G11000100096041010,110010096041010,1,1
G1100010009604407,11001009604407,G11000100096041004,110010096041004,1,1
G1100010009604408,11001009604408,G11000100096041011,110010096041011,1,1
G1100010009604409,11001009604409,G11000100096041012,110010096041012,1,1
G1100010009604410,11001009604410,G11000100096041005,110010096041005,1,1
G1100010009604501,11001009604501,G11000100096042010,110010096042010,0.3472255299,0.3472255299
G1100010009604501,11001009604501,G11000100096042011,110010096042011,0.6527744701,0.6527744701
G1100010009604502,11001009604502,G11000100096042008,110010096042008,1,1
G1100010009604503,11001009604503,G11000100096042007,110010096042007,1,1
G1100010009604504,11001009604504,G11000100096042006,110010096042006,1,1
G1100010009604505,11001009604505,G11000100096042002,110010096042002,1,1
G1100010009604506,11001009604506,G11000100096042009,110010096042009,1,1
G1100010009604507,11001009604507,G11000100096042005,110010096042005,1,1
G1100010009604508,11001009604508,G11000100096042003,110010096042003,1,1
G1100010009604509,11001009604509,G11000100096042004,110010096042004,1,1
G1100010009604520,11001009604520,G11000100096042000,110010096042000,0.0866077528,0
G1100010009604520,11001009604520,G11000100096042001,110010096042001,0.9133922472,1
G11000100097101,11001009700101,G11000100097001000,110010097001000,0,0
G11000100097101,11001009700101,G11000100097001001,110010097001001,0,0
G11000100097101,11001009700101,G11000100097001002,110010097001002,1,1
G11000100097102,11001009700102,G11000100097001003,110010097001003,0.7202836091,0.5821677326
G11000100097102,11001009700102,G11000100097001004,110010097001004,0.1167384958,0.121189237
G11000100097102,11001009700102,G11000100097001005,110010097001005,0.0198387321,0
G11000100097102,11001009700102,G11000100097001006,110010097001006,0.1431391631,0.2966430304
G11000100097103,11001009700103,G11000100097001003,110010097001003,0.0971090399,0.0560821549
G11000100097103,11001009700103,G11000100097001004,110010097001004,0.0157387494,0.0006024462
G11000100097103,11001009700103,G11000100097001005,110010097001005,0.002674669,0
G11000100097103,11001009700103,G11000100097001006,110010097001006,0.0192981022,0.0025007327
G11000100097103,11001009700103,G11000100097001007,110010097001007,0.0814054662,0.0628466711
G11000100097103,11001009700103,G11000100097001008,110010097001008,0.0156094154,0
G11000100097103,11001009700103,G11000100097001009,110010097001009,0.093159829,0.0892422729
G11000100097103,11001009700103,G11000100097001010,110010097001010,0.0030430476,0.0069131338
G11000100097103,11001009700103,G11000100097001011,110010097001011,0.1425817608,0.1313495426
G11000100097103,11001009700103,G11000100097001012,110010097001012,0.5293799204,0.6504630457
G11000100097104,11001009700104,G11000100097001014,110010097001014,1,1
G11000100097106,11001009700106,G11000100097001015,110010097001015,1,1
G11000100097107,11001009700107,G11000100097001013,110010097001013,1,1
G11000100097108,11001009700108,G11000100097001017,110010097001017,1,1
G11000100097109,11001009700109,G11000100097001016,110010097001016,1,1
G11000100097201,11001009700201,G11000100097002000,110010097002000,0.5119241975,0.4742041712
G11000100097201,11001009700201,G11000100097002001,110010097002001,0.0086535809,0
G11000100097201,11001009700201,G11000100097002002,110010097002002,0.4794222216,0.5257958288
G1100010009803201,11001009803201,G11000100098032000,110010098032000,0.0573767201,0.1979434447
G1100010009803201,11001009803201,G11000100098032001,110010098032001,0.9426232799,0.8020565553
G1100010009803202,11001009803202,G11000100098032006,110010098032006,1,1
G1100010009803203,11001009803203,G11000100098032002,110010098032002,1,1
G1100010009803204,11001009803204,G11000100098032003,110010098032003,1,1
G1100010009803205,11001009803205,G11000100098032004,110010098032004,1,1
G1100010009803206,11001009803206,G11000100098032005,110010098032005,1,1
G1100010009803207,11001009803207,G11000100098032005,110010098032005,1,1
G1100010009803301,11001009803301,G11000100098033005,110010098033005,1,1
G1100010009803302,11001009803302,G11000100098033004,110010098033004,1,1
G1100010009803303,11001009803303,G11000100098033002,110010098033002,1,1
G1100010009803304,11001009803304,G11000100098033003,110010098033003,1,1
G1100010009803305,11001009803305,G11000100098033001,110010098033001,1,1
G1100010009803306,11001009803306,G11000100098033000,110010098033000,1,1
G1100010009803401,11001009803401,G11000100098031000,110010098031000,0.9937983295,0.6153846154
G1100010009803401,11001009803401,G11000100098031006,110010098031006,0.0062016705,0.3846153846
G1100010009803402,11001009803402,G11000100098031004,110010098031004,1,1
G1100010009803403,11001009803403,G11000100098031003,110010098031003,1,1
G1100010009803404,11001009803404,G11000100098031002,110010098031002,1,1
G1100010009803405,11001009803405,G11000100098031001,110010098031001,1,1
G1100010009803406,11001009803406,G11000100098031005,110010098031005,1,1
G1100010009804101,11001009804101,G11000100098042004,110010098042004,0.1777870933,0.1526610644
G1100010009804101,11001009804101,G11000100098042005,110010098042005,0.8222129067,0.8473389356
G1100010009804102,11001009804102,G11000100098041000,110010098041000,0.0827260831,0.1036778768
G1100010009804102,11001009804102,G11000100098041001,110010098041001,0.7938455192,0.8199977529
G1100010009804102,11001009804102,G11000100098041002,110010098041002,0.048260298,0.0709374947
G1100010009804102,11001009804102,G11000100098041003,110010098041003,0.0751680998,0.0053868756
G1100010009804103,11001009804103,G11000100098042000,110010098042000,1,1
G1100010009804104,11001009804104,G11000100098042001,110010098042001,1,1
G1100010009804105,11001009804105,G11000100098042003,110010098042003,1,1
G1100010009804106,11001009804106,G11000100098041005,110010098041005,1,1
G1100010009804107,11001009804107,G11000100098041004,110010098041004,1,1
G1100010009804108,11001009804108,G11000100098041006,110010098041006,1,1
G1100010009804109,11001009804109,G11000100098042002,110010098042002,1,1
G1100010009805201,11001009805201,G11000100098101002,110010098101002,1,1
G1100010009805201,11001009805201,G11000100098101003,110010098101003,0,0
G1100010009805201,11001009805201,G11000100098101004,110010098101004,0,0
G1100010009805201,11001009805201,G11000100098101007,110010098101007,0,0
G1100010009805202,11001009805202,G11000100098101005,110010098101005,0.3426729789,0.925
G1100010009805202,11001009805202,G11000100098101006,110010098101006,0.6573270211,0.075
G1100010009805301,11001009805301,G11000100098102000,110010098102000,1,1
G1100010009805302,11001009805302,G11000100098102001,110010098102001,1,1
G1100010009805303,11001009805303,G11000100098102002,110010098102002,1,1
G1100010009805304,11001009805304,G11000100098102004,110010098102004,1,1
G1100010009805305,11001009805305,G11000100098102003,110010098102003,1,1
G1100010009805306,11001009805306,G11000100098102005,110010098102005,1,1
G1100010009805307,11001009805307,G11000100098102006,110010098102006,1,1
G1100010009806101,11001009806101,G11000100098112000,110010098112000,1,1
G1100010009806102,11001009806102,G11000100098112004,110010098112004,1,1
G1100010009806103,11001009806103,G11000100098112007,110010098112007,0.8028151519,0.6276595745
G1100010009806103,11001009806103,G11000100098112008,110010098112008,0.1971848481,0.3723404255
G1100010009806107,11001009806107,G11000100098112001,110010098112001,1,1
G1100010009806108,11001009806108,G11000100098112002,110010098112002,1,1
G1100010009806109,11001009806109,G11000100098112003,110010098112003,1,1
G1100010009806110,11001009806110,G11000100098112005,110010098112005,1,1
G1100010009806111,11001009806111,G11000100098112006,110010098112006,1,1
G1100010009806201,11001009806201,G11000100098111000,110010098111000,1,1
G1100010009806202,11001009806202,G11000100098111001,110010098111001,0.9939044803,1
G1100010009806202,11001009806202,G11000100098111002,110010098111002,0.0060955197,0
G1100010009806203,11001009806203,G11000100098111003,110010098111003,1,1
G1100010009806205,11001009806205,G11000100098101000,110010098101000,0.9537690384,0.8887218045
G1100010009806205,11001009806205,G11000100098101001,110010098101001,0.0462309616,0.1112781955
G1100010009807101,11001009807101,G11000100098071001,110010098071001,1,1
G1100010009807102,11001009807102,G11000100098071002,110010098071002,0.2011631409,0.2011631409
G1100010009807102,11001009807102,G11000100098071003,110010098071003,0.7988368591,0.7988368591
G1100010009807103,11001009807103,G11000100098071000,110010098071000,0.6516864259,0.6516864259
G1100010009807103,11001009807103,G11000100098071008,110010098071008,0.3483135741,0.3483135741
G1100010009807104,11001009807104,G11000100098071005,110010098071005,1,1
G1100010009807105,11001009807105,G11000100098071007,110010098071007,1,1
G1100010009807106,11001009807106,G11000100098071009,110010098071009,1,1
G1100010009807201,11001009807201,G11000100098071010,110010098071010,1,1
G1100010009807202,11001009807202,G11000100098071011,110010098071011,1,1
G1100010009807203,11001009807203,G11000100098071013,110010098071013,1,1
G1100010009807204,11001009807204,G11000100098071012,110010098071012,1,1
G1100010009807205,11001009807205,G11000100098071004,110010098071004,1,1
G1100010009807206,11001009807206,G11000100098071006,110010098071006,1,1
G1100010009807207,11001009807207,G11000100098071014,110010098071014,1,1
G1100010009807301,11001009807301,G11000100098072000,110010098072000,1,1
G1100010009807302,11001009807302,G11000100098072001,110010098072001,1,1
G1100010009807303,11001009807303,G11000100098072010,110010098072010,1,1
G1100010009807304,11001009807304,G11000100098072003,110010098072003,0.3695140111,0.3695140111
G1100010009807304,11001009807304,G11000100098072004,110010098072004,0.6304859889,0.6304859889
G1100010009807305,11001009807305,G11000100098072005,110010098072005,1,1
G1100010009807306,11001009807306,G11000100098072007,110010098072007,1,1
G1100010009807307,11001009807307,G11000100098072006,110010098072006,1,1
G1100010009807308,11001009807308,G11000100098072008,110010098072008,1,1
G1100010009807309,11001009807309,G11000100098072002,110010098072002,1,1
G1100010009807311,11001009807311,G11000100098072009,110010098072009,1,1
G1100010009808401,11001009808401,G11000100109002002,110010109002002,1,1
G1100010009808402,11001009808402,G11000100109002003,110010109002003,0,0
G1100010009808402,11001009808402,G11000100109002005,110010109002005,0,0
G1100010009808402,11001009808402,G11000100109002006,110010109002006,0.9992894797,0.9992894797
G1100010009808402,11001009808402,G11000100109002007,110010109002007,0,0
G1100010009808402,11001009808402,G11000100109002023,110010109002023,0.0007105203,0.0007105203
G1100010009808402,11001009808402,G11000100109002024,110010109002024,0,0
G1100010009808403,11001009808403,G11000100109001000,110010109001000,1,1
G1100010009808404,11001009808404,G11000100109002000,110010109002000,1,1
G1100010009808405,11001009808405,G11000100109001001,110010109001001,1,1
G1100010009808406,11001009808406,G11000100109002001,110010109002001,0.0102084896,0
G1100010009808406,11001009808406,G11000100109002004,110010109002004,0.9897915104,1
G1100010009808407,11001009808407,G11000100109001002,110010109001002,1,1
G1100010009809101,11001009809101,G11000100104002022,110010104002022,0.0103511719,0
G1100010009809101,11001009809101,G11000100104002027,110010104002027,0.7119975249,0.5510204082
G1100010009809101,11001009809101,G11000100104002028,110010104002028,0.0438288352,0
G1100010009809101,11001009809101,G11000100104002029,110010104002029,0.0010694113,0
G1100010009809101,11001009809101,G11000100104002030,110010104002030,0.0556864776,0
G1100010009809101,11001009809101,G11000100104002031,110010104002031,0.017894118,0
G1100010009809101,11001009809101,G11000100104002032,110010104002032,0.03520583,0
G1100010009809101,11001009809101,G11000100104002033,110010104002033,0.0455582504,0.4489795918
G1100010009809101,11001009809101,G11000100104002034,110010104002034,0.0341718255,0
G1100010009809101,11001009809101,G11000100104002035,110010104002035,0.004792608,0
G1100010009809101,11001009809101,G11000100104002036,110010104002036,0.0276627448,0
G1100010009809101,11001009809101,G11000100104002037,110010104002037,0.0117812025,0
G1100010009809102,11001009809102,G11000100104002044,110010104002044,1,1
G1100010009809103,11001009809103,G11000100104002021,110010104002021,1,1
G1100010009809201,11001009809201,G11000100104002007,110010104002007,0.2402554983,0.2402554983
G1100010009809201,11001009809201,G11000100104002008,110010104002008,0.7597445017,0.7597445017
G1100010009809202,11001009809202,G11000100104002000,110010104002000,0.3476251711,0.3476251711
G1100010009809202,11001009809202,G11000100104002001,110010104002001,0.480957781,0.480957781
G1100010009809202,11001009809202,G11000100104002003,110010104002003,0.0243189131,0.0243189131
G1100010009809202,11001009809202,G11000100104002005,110010104002005,0.0312984375,0.0312984375
G1100010009809202,11001009809202,G11000100104002006,110010104002006,0.0863080866,0.0863080866
G1100010009809202,11001009809202,G11000100104002026,110010104002026,0.0294916106,0.0294916106
G1100010009809203,11001009809203,G11000100104002004,110010104002004,1,1
G1100010009809204,11001009809204,G11000100104002025,110010104002025,0.8971154505,0.8971154505
G1100010009809204,11001009809204,G11000100104002038,110010104002038,0.1028845495,0.1028845495
G1100010009809205,11001009809205,G11000100104002024,110010104002024,1,1
G1100010009809206,11001009809206,G11000100104002002,110010104002002,0.5760955209,0.5760955209
G1100010009809206,11001009809206,G11000100104002023,110010104002023,0.4239044791,0.4239044791
G1100010009810101,11001009810101,G11000100098011014,110010098011014,1,1
G1100010009810101A,11001009810101A,G11000100098011000,110010098011000,0,0
G1100010009810101A,11001009810101A,G11000100098011001,110010098011001,0,0
G1100010009810101A,11001009810101A,G11000100098011002,110010098011002,0.5105924596,0.961771088
G1100010009810101A,11001009810101A,G11000100098011006,110010098011006,0.0253227323,0.0019780253
G1100010009810101A,11001009810101A,G11000100098011007,110010098011007,0.4640848081,0.0362508866
G1100010009810101A,11001009810101A,G11000100098011008,110010098011008,0,0
G1100010009810101B,11001009810101B,G11000100098011000,110010098011000,0,0
G1100010009810101B,11001009810101B,G11000100098011001,110010098011001,0,0
G1100010009810101B,11001009810101B,G11000100098011002,110010098011002,0.5105924596,0.1348017496
G1100010009810101B,11001009810101B,G11000100098011006,110010098011006,0.0253227323,0.0072420953
G1100010009810101B,11001009810101B,G11000100098011007,110010098011007,0.4640848081,0.8579561551
G1100010009810101B,11001009810101B,G11000100098011008,110010098011008,0,0
G1100010009810101C,11001009810101C,G11000100098011000,110010098011000,0,0
G1100010009810101C,11001009810101C,G11000100098011001,110010098011001,0,0
G1100010009810101C,11001009810101C,G11000100098011002,110010098011002,0.5105924596,0.1206098373
G1100010009810101C,11001009810101C,G11000100098011006,110010098011006,0.0253227323,0.4191052187
G1100010009810101C,11001009810101C,G11000100098011007,110010098011007,0.4640848081,0.460284944
G1100010009810101C,11001009810101C,G11000100098011008,110010098011008,0,0
G1100010009810102,11001009810102,G11000100098011009,110010098011009,1,1
G1100010009810102,11001009810102,G11000100098011010,110010098011010,0,0
G1100010009810102,11001009810102,G11000100098011011,110010098011011,0,0
G1100010009810105,11001009810105,G11000100098011004,110010098011004,1,1
G1100010009810106,11001009810106,G11000100098011003,110010098011003,1,1
G1100010009810107,11001009810107,G11000100098011013,110010098011013,1,1
G1100010009810108,11001009810108,G11000100098011012,110010098011012,1,1
G1100010009810109,11001009810109,G11000100098011005,110010098011005,1,1
G1100010009820110,11001009820110,G11000100098021001,110010098021001,1,1
G1100010009820111,11001009820111,G11000100098021000,110010098021000,1,1
G1100010009820201,11001009820201,G11000100098022002,110010098022002,1,1
G1100010009820203,11001009820203,G11000100098022000,110010098022000,1,1
G1100010009820204,11001009820204,G11000100098022001,110010098022001,1,1
G1100010009820206,11001009820206,G11000100098022003,110010098022003,1,1
G1100010009901101,11001009901101,G11000100099012000,110010099012000,1,1
G1100010009901102,11001009901102,G11000100099012001,110010099012001,0.4580547011,0.4580547011
G1100010009901102,11001009901102,G11000100099012002,110010099012002,0.5419452989,0.5419452989
G1100010009901103,11001009901103,G11000100099012002,110010099012002,1,1
G1100010009901301,11001009901301,G11000100099012010,110010099012010,0.5470873919,0.2686913799
G1100010009901301,11001009901301,G11000100099012013,110010099012013,0.0805475485,0.0969465294
G1100010009901301,11001009901301,G11000100099012014,110010099012014,0.2964521373,0.4903088268
G1100010009901301,11001009901301,G11000100099012018,110010099012018,0.0759129223,0.144053264
G1100010009901302,11001009901302,G11000100099012017,110010099012017,1,1
G1100010009901303,11001009901303,G11000100099012023,110010099012023,1,1
G1100010009901308,11001009901308,G11000100099012024,110010099012024,1,1
G1100010009901309,11001009901309,G11000100099012025,110010099012025,1,1
G1100010009901310,11001009901310,G11000100099012026,110010099012026,1,1
G1100010009901311,11001009901311,G11000100099012027,110010099012027,1,1
G1100010009901401,11001009901401,G11000100099012019,110010099012019,1,1
G1100010009901402,11001009901402,G11000100099012022,110010099012022,1,1
G1100010009901403,11001009901403,G11000100099012021,110010099012021,1,1
G1100010009901404,11001009901404,G11000100099012020,110010099012020,1,1
G1100010009901405,11001009901405,G11000100099012028,110010099012028,1,1
G1100010009901406,11001009901406,G11000100099012015,110010099012015,1,1
