GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSA,ANRCA,CBSAA,CSAA,METDIVA,CNECTA,NECTADIV,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEO_ID,BTTRA,BTBGA,TL_GEO_ID,NAME_E,ASVKE001,ASVKE002,ASVKE003,ASVKE004,ASVKE005,ASVKE006,ASVKE007,ASVKE008,ASVKE009,ASVKE010,ASVKE011,ASVKE012,ASVKE013,ASVKE014,ASVKE015,ASVKE016,ASVKE017,ASVKE018,ASVKE019,ASVKE020,ASVKE021,ASVKE022,ASVKE023,ASVKE024,ASVKE025,ASVKE026,ASVKE027,ASVKE028,ASVKE029,ASVKE030,ASVKE031,ASVKE032,ASVKE033,ASVKE034,ASVKE035,ASVKE036,ASVKE037,ASVKE038,ASVKE039,ASVKE040,ASVKE041,ASVKE042,ASVKE043,ASVKE044,ASVKE045,ASVKE046,ASVKE047,ASVKE048,ASVKE049,ASVKE050,ASVKE051,ASVKE052,ASVKE053,ASVKE054,ASVKE055,ASVKE056,ASVKE057,ASVKE058,ASVKE059,ASVKE060,ASVKE061,ASVKE062,ASVKE063,ASVKE064,NAME_M,ASVKM001,ASVKM002,ASVKM003,ASVKM004,ASVKM005,ASVKM006,ASVKM007,ASVKM008,ASVKM009,ASVKM010,ASVKM011,ASVKM012,ASVKM013,ASVKM014,ASVKM015,ASVKM016,ASVKM017,ASVKM018,ASVKM019,ASVKM020,ASVKM021,ASVKM022,ASVKM023,ASVKM024,ASVKM025,ASVKM026,ASVKM027,ASVKM028,ASVKM029,ASVKM030,ASVKM031,ASVKM032,ASVKM033,ASVKM034,ASVKM035,ASVKM036,ASVKM037,ASVKM038,ASVKM039,ASVKM040,ASVKM041,ASVKM042,ASVKM043,ASVKM044,ASVKM045,ASVKM046,ASVKM047,ASVKM048,ASVKM049,ASVKM050,ASVKM051,ASVKM052,ASVKM053,ASVKM054,ASVKM055,ASVKM056,ASVKM057,ASVKM058,ASVKM059,ASVKM060,ASVKM061,ASVKM062,ASVKM063,ASVKM064
"G11000100007042","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"000704","2",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010007042",,,"110010007042","Block Group 2, Census Tract 7.04, District of Columbia, District of Columbia",318,44,0,0,0,0,0,0,44,0,18,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,32,30,0,37,0,0,0,0,0,0,37,0,48,0,5,0,0,0,0,43,0,109,15,54,28,0,0,12,0,0,"Block Group 2, Census Tract 7.04, District of Columbia, District of Columbia",96,53,14,14,14,14,14,14,53,14,27,14,14,14,14,14,14,27,14,14,14,14,14,14,14,14,14,14,64,14,14,14,14,14,51,38,14,42,14,14,14,14,14,14,42,14,63,14,8,14,14,14,14,62,14,78,24,47,42,14,14,19,14,14
"G11000100008021","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"000802","1",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010008021",,,"110010008021","Block Group 1, Census Tract 8.02, District of Columbia, District of Columbia",556,147,0,0,0,0,0,0,80,67,26,0,0,0,0,0,0,26,0,53,0,0,0,0,0,40,13,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,0,74,0,0,57,17,0,0,0,0,244,202,42,0,0,0,0,0,0,"Block Group 1, Census Tract 8.02, District of Columbia, District of Columbia",123,101,14,14,14,14,14,14,76,78,34,14,14,14,14,14,14,34,14,61,14,14,14,14,14,59,21,14,14,14,14,14,14,14,14,14,14,19,14,14,14,19,14,14,14,14,49,14,14,44,21,14,14,14,14,125,120,50,14,14,14,14,14,14
"G11000100008022","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"000802","2",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010008022",,,"110010008022","Block Group 2, Census Tract 8.02, District of Columbia, District of Columbia",60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,32,0,0,0,0,0,0,28,"Block Group 2, Census Tract 8.02, District of Columbia, District of Columbia",38,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,38,26,14,14,14,14,14,14,33
"G11000100008031","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"000803","1",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010008031",,,"110010008031","Block Group 1, Census Tract 8.03, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Block Group 1, Census Tract 8.03, District of Columbia, District of Columbia",14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
"G11000100008032","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"000803","2",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010008032",,,"110010008032","Block Group 2, Census Tract 8.03, District of Columbia, District of Columbia",128,53,0,0,0,0,0,0,53,0,26,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,27,0,0,0,0,0,27,0,0,10,0,0,0,0,0,10,0,0,"Block Group 2, Census Tract 8.03, District of Columbia, District of Columbia",66,56,14,14,14,14,14,14,56,14,43,14,14,14,14,14,14,43,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,20,14,14,20,14,14,14,14,14,42,14,14,14,14,14,42,14,14,17,14,14,14,14,14,17,14,14
"G11000100008033","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"000803","3",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010008033",,,"110010008033","Block Group 3, Census Tract 8.03, District of Columbia, District of Columbia",265,87,0,0,0,0,0,0,82,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,48,0,25,0,0,0,0,0,25,0,0,27,0,0,0,0,0,27,0,0,78,67,11,0,0,0,0,0,0,"Block Group 3, Census Tract 8.03, District of Columbia, District of Columbia",124,79,14,14,14,14,14,14,79,17,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,73,14,14,14,14,14,14,73,14,28,14,14,14,14,14,28,14,14,29,14,14,14,14,14,29,14,14,72,72,18,14,14,14,14,14,14
"G11000100008041","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"000804","1",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010008041",,,"110010008041","Block Group 1, Census Tract 8.04, District of Columbia, District of Columbia",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,0,0,0,0,6,0,0,"Block Group 1, Census Tract 8.04, District of Columbia, District of Columbia",18,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,18,13,14,14,14,14,12,14,14
"G11000100008042","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"000804","2",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010008042",,,"110010008042","Block Group 2, Census Tract 8.04, District of Columbia, District of Columbia",108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,21,70,0,0,0,0,0,17,17,0,0,0,0,0,0,0,"Block Group 2, Census Tract 8.04, District of Columbia, District of Columbia",119,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,116,14,28,113,14,14,14,14,14,20,20,14,14,14,14,14,14,14
"G11000100008043","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"000804","3",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010008043",,,"110010008043","Block Group 3, Census Tract 8.04, District of Columbia, District of Columbia",116,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,84,15,5,20,0,0,0,0,44,"Block Group 3, Census Tract 8.04, District of Columbia, District of Columbia",68,34,14,14,14,14,14,14,34,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,13,14,14,14,14,14,14,14,13,68,22,9,32,14,14,14,14,55
"G11000100009021","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"000902","1",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010009021",,,"110010009021","Block Group 1, Census Tract 9.02, District of Columbia, District of Columbia",32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18,0,0,0,0,14,0,0,0,14,0,0,0,0,"Block Group 1, Census Tract 9.02, District of Columbia, District of Columbia",34,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,27,14,14,14,27,14,14,14,14,20,14,14,14,20,14,14,14,14
"G11000100009022","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"000902","2",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010009022",,,"110010009022","Block Group 2, Census Tract 9.02, District of Columbia, District of Columbia",85,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,2,18,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,50,17,0,0,5,0,0,23,5,"Block Group 2, Census Tract 9.02, District of Columbia, District of Columbia",43,9,14,14,14,14,14,14,9,14,14,14,14,14,14,14,14,14,14,7,14,14,14,14,14,14,14,7,3,14,14,14,14,14,14,14,3,26,14,14,14,14,14,14,26,14,14,14,14,14,14,14,14,14,14,33,26,14,14,8,14,14,24,7
"G11000100009031","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"000903","1",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010009031",,,"110010009031","Block Group 1, Census Tract 9.03, District of Columbia, District of Columbia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Block Group 1, Census Tract 9.03, District of Columbia, District of Columbia",14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
"G11000100009032","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"000903","2",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010009032",,,"110010009032","Block Group 2, Census Tract 9.03, District of Columbia, District of Columbia",46,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,13,"Block Group 2, Census Tract 9.03, District of Columbia, District of Columbia",29,15,14,14,14,14,14,14,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,19,14,19,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,12,14,14,14,14,14,14,14,12
"G11000100009041","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"000904","1",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010009041",,,"110010009041","Block Group 1, Census Tract 9.04, District of Columbia, District of Columbia",52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,46,24,0,0,0,0,0,0,22,"Block Group 1, Census Tract 9.04, District of Columbia, District of Columbia",37,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,9,14,14,14,14,14,14,9,14,14,14,14,14,14,14,14,14,14,37,26,14,14,14,14,14,14,25
"G11000100009042","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"000904","2",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010009042",,,"110010009042","Block Group 2, Census Tract 9.04, District of Columbia, District of Columbia",228,17,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,50,0,12,15,0,0,23,0,0,0,0,0,0,0,0,0,0,0,125,110,4,8,3,0,0,0,0,"Block Group 2, Census Tract 9.04, District of Columbia, District of Columbia",78,28,14,14,14,14,14,14,28,14,14,14,14,14,14,14,14,14,14,53,14,14,14,14,14,53,14,14,14,14,14,14,14,14,14,14,14,48,14,18,23,14,14,37,14,14,14,14,14,14,14,14,14,14,14,74,73,8,13,7,14,14,14,14
"G11000100010021","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"001002","1",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010010021",,,"110010010021","Block Group 1, Census Tract 10.02, District of Columbia, District of Columbia",265,63,0,0,0,0,0,0,63,0,55,0,0,0,0,0,0,55,0,47,0,0,0,0,0,0,47,0,28,0,0,0,0,0,15,13,0,12,0,0,0,0,12,0,0,0,38,0,19,0,19,0,0,0,0,22,22,0,0,0,0,0,0,0,"Block Group 1, Census Tract 10.02, District of Columbia, District of Columbia",106,64,14,14,14,14,14,14,64,14,74,14,14,14,14,14,14,74,14,44,14,14,14,14,14,14,44,14,32,14,14,14,14,14,24,21,14,19,14,14,14,14,19,14,14,14,39,14,30,14,26,14,14,14,14,34,34,14,14,14,14,14,14,14
"G11000100010022","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"001002","2",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010010022",,,"110010010022","Block Group 2, Census Tract 10.02, District of Columbia, District of Columbia",322,60,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,60,0,0,0,26,0,0,14,0,0,12,0,0,176,44,132,0,0,0,0,0,0,"Block Group 2, Census Tract 10.02, District of Columbia, District of Columbia",239,66,14,14,14,14,14,14,66,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,100,14,14,14,14,100,14,14,14,32,14,14,25,14,14,20,14,14,190,56,179,14,14,14,14,14,14
"G11000100010023","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"001002","3",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010010023",,,"110010010023","Block Group 3, Census Tract 10.02, District of Columbia, District of Columbia",401,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,15,46,20,0,14,0,0,0,0,14,0,0,0,305,117,86,102,0,0,0,0,0,"Block Group 3, Census Tract 10.02, District of Columbia, District of Columbia",155,5,14,14,14,14,14,14,14,5,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,71,14,14,14,14,24,76,32,14,21,14,14,14,14,21,14,14,14,145,93,84,89,14,14,14,14,14
"G11000100010024","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"001002","4",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010010024",,,"110010010024","Block Group 4, Census Tract 10.02, District of Columbia, District of Columbia",171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,0,12,0,0,12,0,0,0,0,0,144,93,0,51,0,0,0,0,0,"Block Group 4, Census Tract 10.02, District of Columbia, District of Columbia",77,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,24,14,14,14,14,14,24,14,14,19,14,14,19,14,14,14,14,14,71,55,14,48,14,14,14,14,14
"G11000100010031","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"001003","1",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010010031",,,"110010010031","Block Group 1, Census Tract 10.03, District of Columbia, District of Columbia",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,9,0,12,0,0,0,0,"Block Group 1, Census Tract 10.03, District of Columbia, District of Columbia",29,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,29,15,16,14,19,14,14,14,14
"G11000100010032","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"001003","2",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010010032",,,"110010010032","Block Group 2, Census Tract 10.03, District of Columbia, District of Columbia",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,"Block Group 2, Census Tract 10.03, District of Columbia, District of Columbia",24,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,24,14,14,24,14,14,14,14,14
"G11000100010033","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"001003","3",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010010033",,,"110010010033","Block Group 3, Census Tract 10.03, District of Columbia, District of Columbia",68,32,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,24,14,0,0,0,0,0,0,10,"Block Group 3, Census Tract 10.03, District of Columbia, District of Columbia",49,42,14,14,14,14,14,14,42,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,19,14,14,14,14,14,14,14,19,14,14,14,14,14,14,14,14,14,26,19,14,14,14,14,14,14,18
"G11000100010041","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"001004","1",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010010041",,,"110010010041","Block Group 1, Census Tract 10.04, District of Columbia, District of Columbia",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,5,0,0,0,0,0,0,"Block Group 1, Census Tract 10.04, District of Columbia, District of Columbia",17,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,17,14,11,14,14,14,14,14,14
"G11000100010042","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"001004","2",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010010042",,,"110010010042","Block Group 2, Census Tract 10.04, District of Columbia, District of Columbia",342,212,0,0,0,0,0,0,81,131,18,0,0,0,0,0,0,18,0,29,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,65,0,21,24,15,0,0,5,0,0,0,0,0,0,0,0,0,0,18,9,2,0,0,0,7,0,0,"Block Group 2, Census Tract 10.04, District of Columbia, District of Columbia",139,141,14,14,14,14,14,14,93,116,28,14,14,14,14,14,14,28,14,35,14,14,14,14,14,14,35,14,14,14,14,14,14,14,14,14,14,55,14,33,37,22,14,14,9,14,14,14,14,14,14,14,14,14,14,21,14,6,14,14,14,12,14,14
"G11000100010043","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"001004","3",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010010043",,,"110010010043","Block Group 3, Census Tract 10.04, District of Columbia, District of Columbia",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,"Block Group 3, Census Tract 10.04, District of Columbia, District of Columbia",26,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,26,26,14,14,14,14,14,14,14
"G11000100011001","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"001100","1",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010011001",,,"110010011001","Block Group 1, Census Tract 11, District of Columbia, District of Columbia",206,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,53,53,0,0,0,0,0,0,0,"Block Group 1, Census Tract 11, District of Columbia, District of Columbia",133,14,14,14,14,14,14,14,14,14,31,14,14,14,14,14,14,31,14,14,14,14,14,14,14,14,14,14,131,14,14,14,14,14,14,131,14,14,14,14,14,14,14,14,14,14,8,14,14,14,8,14,14,14,14,63,63,14,14,14,14,14,14,14
"G11000100011002","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"001100","2",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010011002",,,"110010011002","Block Group 2, Census Tract 11, District of Columbia, District of Columbia",98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,22,0,0,0,22,0,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,40,21,16,3,0,0,0,0,0,"Block Group 2, Census Tract 11, District of Columbia, District of Columbia",59,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,19,14,14,14,14,14,14,19,14,37,14,14,14,37,14,14,14,14,34,14,14,14,14,34,14,14,14,14,14,14,14,14,14,14,14,14,41,32,26,5,14,14,14,14,14
"G11000100011003","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"001100","3",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010011003",,,"110010011003","Block Group 3, Census Tract 11, District of Columbia, District of Columbia",139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,121,63,41,17,0,0,0,0,0,"Block Group 3, Census Tract 11, District of Columbia, District of Columbia",72,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,28,14,14,14,14,14,28,14,14,14,14,14,14,14,14,14,14,14,68,58,51,26,14,14,14,14,14
"G11000100011004","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"001100","4",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010011004",,,"110010011004","Block Group 4, Census Tract 11, District of Columbia, District of Columbia",419,173,0,0,0,0,0,0,0,173,35,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,170,150,0,0,0,0,0,0,20,"Block Group 4, Census Tract 11, District of Columbia, District of Columbia",368,243,14,14,14,14,14,14,14,243,56,14,14,14,14,14,14,56,14,14,14,14,14,14,14,14,14,14,44,14,14,14,14,14,14,14,44,14,14,14,14,14,14,14,14,14,23,14,14,14,14,23,14,14,14,224,238,14,14,14,14,14,14,32
"G11000100012001","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"001200","1",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010012001",,,"110010012001","Block Group 1, Census Tract 12, District of Columbia, District of Columbia",618,79,0,0,0,0,0,0,37,42,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,15,0,17,74,0,0,0,12,33,19,10,0,185,0,32,22,131,0,0,0,0,236,188,12,17,0,0,0,0,19,"Block Group 1, Census Tract 12, District of Columbia, District of Columbia",227,82,14,14,14,14,14,14,47,67,20,14,14,14,14,14,14,20,14,14,14,14,14,14,14,14,14,14,35,14,14,14,14,14,24,14,26,62,14,14,14,21,44,32,16,14,182,14,36,33,177,14,14,14,14,135,116,22,24,14,14,14,14,31
"G11000100012002","2019-2023","DC",,,"District of Columbia","11","District of Columbia","001",,,"001200","2",,,,,,,,,,,".",".",,,,,,,,,,,,"1500000US110010012002",,,"110010012002","Block Group 2, Census Tract 12, District of Columbia, District of Columbia",325,43,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,115,0,0,0,13,70,32,0,0,14,0,0,14,0,0,0,0,0,113,97,0,16,0,0,0,0,0,"Block Group 2, Census Tract 12, District of Columbia, District of Columbia",146,66,14,14,14,14,14,14,66,14,14,14,14,14,14,14,14,14,14,40,14,14,14,14,14,14,40,14,14,14,14,14,14,14,14,14,14,116,14,14,14,21,109,41,14,14,22,14,14,22,14,14,14,14,14,79,76,14,26,14,14,14,14,14
